year,month,hour,location,total_money,total_discount_money,total_tip_money,transactions,identified_customers,square_unique_ids
2023,5,13,The Dram Shop Central,1849.8,24.6,199.15,101,27,69
2023,5,13,The Dram Shop Front St.,1094.55,61.75,138.5,86,19,54
2023,5,14,The Dram Shop Central,2490.23,20.32,338.05,138,54,93
2023,5,14,The Dram Shop Front St.,1757.35,27.75,234.35,116,24,72
2023,5,15,The Dram Shop Central,3800.35,42.65,512.75,228,82,150
2023,5,15,The Dram Shop Front St.,3157.7,139.0,435.7,187,66,123
2023,5,16,The Dram Shop Central,6554.18,91.57,968.5,385,153,257
2023,5,16,The Dram Shop Front St.,5318.6,129.17,709.77,343,116,232
2023,5,17,The Dram Shop Central,8372.91,124.34,1240.5,463,243,327
2023,5,17,The Dram Shop Front St.,7292.71,59.26,1015.45,447,177,315
2023,5,18,The Dram Shop Central,8605.12,137.83,1326.2,443,233,325
2023,5,18,The Dram Shop Front St.,9354.78,319.32,1515.85,561,233,390
2023,5,19,The Dram Shop Central,10492.53,182.62,1702.4,425,238,319
2023,5,19,The Dram Shop Front St.,7498.39,116.91,1268.05,444,183,308
2023,5,20,The Dram Shop Central,8712.72,195.13,1438.35,382,230,292
2023,5,20,The Dram Shop Front St.,7487.35,70.7,1163.3,460,184,324
2023,5,21,The Dram Shop Central,6992.94,205.46,1306.9,292,185,199
2023,5,21,The Dram Shop Front St.,6533.25,122.4,1111.15,379,173,270
2023,5,22,The Dram Shop Central,1199.88,61.12,209.0,46,34,37
2023,5,22,The Dram Shop Front St.,3251.92,89.13,549.8,172,104,122
2023,5,23,The Dram Shop Front St.,551.6,88.5,85.1,32,18,18
2023,6,8,The Dram Shop Front St.,15.0,0.0,0.0,1,1,1
2023,6,9,The Dram Shop Front St.,15.0,0.0,0.0,1,1,1
2023,6,10,The Dram Shop Central,30.75,10.25,0.0,1,1,1
2023,6,10,The Dram Shop Front St.,0.0,33.0,0.0,1,1,1
2023,6,12,Catering - Dram Shop Front,3394.0,0.0,0.0,1,1,1
2023,6,12,The Dram Shop Central,78.18,18.82,8.0,2,2,2
2023,6,12,The Dram Shop Front St.,103.5,30.5,1.0,6,1,5
2023,6,13,The Dram Shop Central,1197.25,89.9,155.15,78,29,64
2023,6,13,The Dram Shop Front St.,1747.97,26.73,198.7,80,20,50
2023,6,14,The Dram Shop Central,2454.6,25.05,294.4,143,62,103
2023,6,14,The Dram Shop Front St.,2597.2,24.05,325.75,163,42,104
2023,6,15,The Dram Shop Central,3701.6,54.75,546.35,229,101,155
2023,6,15,The Dram Shop Front St.,3307.31,49.99,437.3,241,63,147
2023,6,16,Catering - Dram Shop Front,113.0,0.0,2.0,13,1,2
2023,6,16,The Dram Shop Central,5367.87,78.1,782.97,322,139,217
2023,6,16,The Dram Shop Front St.,5617.65,125.95,824.6,341,116,248
2023,6,17,Catering - Dram Shop Front,124.0,0.0,2.0,18,1,2
2023,6,17,The Dram Shop Central,8177.3,101.55,1207.1,447,218,302
2023,6,17,The Dram Shop Front St.,8461.69,170.86,1285.05,504,203,371
2023,6,18,Catering - Dram Shop Front,162.8,0.0,4.8,21,1,4
2023,6,18,The Dram Shop Central,8293.8,96.05,1238.35,422,233,304
2023,6,18,The Dram Shop Front St.,8829.73,114.62,1433.85,507,209,383
2023,6,19,Catering - Dram Shop Front,166.0,0.0,3.0,22,2,4
2023,6,19,The Dram Shop Central,8579.0,110.15,1357.65,389,233,289
2023,6,19,The Dram Shop Front St.,8916.05,168.55,1420.35,491,205,363
2023,6,20,Catering - Dram Shop Front,341.95,0.0,25.95,26,5,8
2023,6,20,The Dram Shop Central,6349.13,102.22,957.1,304,178,220
2023,6,20,The Dram Shop Front St.,8139.72,150.83,1348.8,508,191,353
2023,6,21,Catering - Dram Shop Front,329.85,0.0,41.85,16,6,11
2023,6,21,The Dram Shop Central,5777.01,124.29,944.05,233,139,162
2023,6,21,The Dram Shop Front St.,6316.3,96.35,969.4,357,172,253
2023,6,22,Catering - Dram Shop Front,92.7,0.0,16.7,3,3,3
2023,6,22,The Dram Shop Central,1528.69,143.56,283.25,80,50,51
2023,6,22,The Dram Shop Front St.,2719.7,212.75,499.2,165,83,111
2023,6,23,The Dram Shop Front St.,572.12,80.63,85.5,42,22,25
2023,7,7,The Dram Shop Front St.,30.0,0.0,0.0,1,1,1
2023,7,12,The Dram Shop Central,43.0,2.5,8.5,6,2,4
2023,7,12,The Dram Shop Front St.,29.75,4.75,4.0,4,1,3
2023,7,13,The Dram Shop Central,1113.0,16.1,124.1,69,23,47
2023,7,13,The Dram Shop Front St.,2134.85,233.6,327.45,102,15,75
2023,7,14,The Dram Shop Central,2841.45,94.4,419.6,174,69,124
2023,7,14,The Dram Shop Front St.,3143.15,46.0,406.15,151,45,117
2023,7,15,The Dram Shop Central,3971.33,66.77,510.85,226,97,148
2023,7,15,The Dram Shop Front St.,4154.52,154.18,548.95,243,71,152
2023,7,16,The Dram Shop Central,5391.89,90.14,773.03,331,125,195
2023,7,16,The Dram Shop Front St.,5254.24,115.71,794.95,342,115,248
2023,7,17,The Dram Shop Central,6174.99,113.46,859.7,344,157,232
2023,7,17,The Dram Shop Front St.,7133.63,207.27,950.9,396,128,281
2023,7,18,The Dram Shop Central,7475.28,111.97,1128.75,366,198,276
2023,7,18,The Dram Shop Front St.,7434.0,121.25,1219.5,413,161,300
2023,7,19,The Dram Shop Central,6431.45,75.25,1030.95,288,162,217
2023,7,19,The Dram Shop Front St.,8935.26,188.68,1515.19,512,204,375
2023,7,20,The Dram Shop Central,6182.52,71.23,994.5,296,151,201
2023,7,20,The Dram Shop Front St.,7685.43,162.75,1235.93,432,161,314
2023,7,21,The Dram Shop Central,5434.27,139.93,919.95,258,136,174
2023,7,21,The Dram Shop Front St.,6190.22,199.18,1073.4,330,170,245
2023,7,22,The Dram Shop Central,1237.26,81.3,239.05,60,41,42
2023,7,22,The Dram Shop Front St.,3052.27,141.43,488.95,172,79,114
2023,7,23,The Dram Shop Central,0.0,30.0,0.0,1,1,1
2023,7,23,The Dram Shop Front St.,442.67,102.88,64.3,29,16,18
2023,8,8,The Dram Shop Central,0.0,0.0,0.0,1,1,1
2023,8,8,The Dram Shop Front St.,50.0,0.0,0.0,1,1,1
2023,8,11,The Dram Shop Central,40.5,13.5,0.0,1,1,1
2023,8,11,The Dram Shop Front St.,0.0,25.0,0.0,1,1,1
2023,8,12,The Dram Shop Central,103.0,2.5,16.0,6,2,5
2023,8,12,The Dram Shop Front St.,135.53,2.72,16.0,8,1,7
2023,8,13,The Dram Shop Central,1068.0,8.0,137.0,65,20,41
2023,8,13,The Dram Shop Front St.,4624.13,190.27,391.4,101,12,64
2023,8,14,The Dram Shop Central,2064.82,52.68,284.75,135,48,93
2023,8,14,The Dram Shop Front St.,2369.7,90.3,302.25,151,43,96
2023,8,15,The Dram Shop Central,3455.7,35.15,467.1,218,77,129
2023,8,15,The Dram Shop Front St.,3359.55,56.95,464.75,219,48,139
2023,8,16,Catering - Dram Shop Front,21.4,0.0,3.4,2,1,2
2023,8,16,The Dram Shop Central,5572.21,81.19,747.9,331,136,213
2023,8,16,The Dram Shop Front St.,5330.7,79.0,757.2,337,93,221
2023,8,17,Catering - Dram Shop Front,27.5,0.0,2.5,3,1,3
2023,8,17,The Dram Shop Central,7423.94,74.21,1095.4,431,209,289
2023,8,17,The Dram Shop Front St.,8225.55,177.9,1201.45,480,171,321
2023,8,18,Catering - Dram Shop Front,30.0,0.0,0.0,1,1,1
2023,8,18,The Dram Shop Central,8654.98,171.72,1322.7,478,247,342
2023,8,18,The Dram Shop Front St.,9037.1,160.17,1433.02,524,216,404
2023,8,19,The Dram Shop Central,8881.6,199.2,1336.95,394,220,284
2023,8,19,The Dram Shop Front St.,8945.1,181.75,1495.1,498,210,383
2023,8,20,The Dram Shop Central,7665.11,110.14,1149.25,374,205,272
2023,8,20,The Dram Shop Front St.,7823.58,114.13,1335.95,469,208,355
2023,8,21,The Dram Shop Central,4722.43,173.36,793.79,250,138,178
2023,8,21,The Dram Shop Front St.,6172.95,62.25,1074.7,344,168,245
2023,8,22,The Dram Shop Central,1023.98,22.27,213.0,43,32,35
2023,8,22,The Dram Shop Front St.,2341.94,132.91,401.1,134,67,95
2023,8,23,The Dram Shop Front St.,454.55,70.5,69.3,31,15,16
2023,9,1,The Dram Shop Front St.,5.5,0.0,0.0,1,1,1
2023,9,6,The Dram Shop Front St.,100.0,0.0,0.0,1,1,1
2023,9,10,The Dram Shop Central,0.0,0.0,0.0,1,1,1
2023,9,11,The Dram Shop Central,49.5,41.5,0.0,2,2,2
2023,9,11,The Dram Shop Front St.,47.06,15.69,0.0,1,1,1
2023,9,12,The Dram Shop Central,80.0,0.0,6.0,4,1,4
2023,9,12,The Dram Shop Front St.,6.5,6.5,0.0,1,1,1
2023,9,13,The Dram Shop Central,3050.37,38.88,141.5,79,20,56
2023,9,13,The Dram Shop Front St.,1035.25,26.62,127.62,72,15,47
2023,9,14,The Dram Shop Central,2493.41,62.84,367.5,125,60,87
2023,9,14,The Dram Shop Front St.,1914.38,175.37,279.5,135,38,83
2023,9,15,The Dram Shop Central,3887.13,58.37,465.5,208,81,131
2023,9,15,The Dram Shop Front St.,3720.9,168.7,532.6,220,76,144
2023,9,16,The Dram Shop Central,5408.51,114.94,783.2,321,144,213
2023,9,16,The Dram Shop Front St.,5834.03,130.32,867.35,325,117,230
2023,9,17,The Dram Shop Central,8239.32,68.4,1247.97,429,216,294
2023,9,17,The Dram Shop Front St.,6779.27,192.2,994.72,446,140,301
2023,9,18,Catering - Dram Shop Front,192.3,0.0,12.3,12,5,5
2023,9,18,The Dram Shop Central,7928.63,133.07,1394.7,411,219,292
2023,9,18,The Dram Shop Front St.,9789.97,205.15,1543.25,552,230,385
2023,9,19,Catering - Dram Shop Front,381.8,8.8,21.6,5,4,4
2023,9,19,The Dram Shop Central,7965.64,192.85,1245.74,372,208,268
2023,9,19,The Dram Shop Front St.,8434.9,166.07,1417.22,551,230,386
2023,9,20,The Dram Shop Central,6427.29,84.37,1105.66,303,178,213
2023,9,20,The Dram Shop Front St.,6768.37,143.38,1185.75,399,175,270
2023,9,21,The Dram Shop Central,4447.43,86.17,841.35,199,106,124
2023,9,21,The Dram Shop Front St.,5490.29,174.19,929.23,266,127,181
2023,9,22,The Dram Shop Central,673.06,73.69,136.5,36,24,26
2023,9,22,The Dram Shop Front St.,1854.89,91.26,353.4,111,55,73
2023,9,23,The Dram Shop Front St.,295.5,24.0,50.0,18,13,14
2023,10,9,The Dram Shop Front St.,528.5,14.5,0.0,2,2,2
2023,10,10,The Dram Shop Central,0.0,26.0,0.0,1,1,1
2023,10,11,The Dram Shop Front St.,144.0,75.0,0.0,3,2,2
2023,10,12,Catering - Dram Shop Front,6.0,0.0,1.0,1,1,1
2023,10,12,The Dram Shop Central,16.5,5.5,0.0,1,1,1
2023,10,13,Catering - Dram Shop Front,58.0,0.0,2.0,6,1,3
2023,10,13,The Dram Shop Central,1458.25,19.25,165.75,98,15,63
2023,10,13,The Dram Shop Front St.,793.25,94.5,62.0,51,7,33
2023,10,14,Catering - Dram Shop Front,104.8,0.0,3.8,13,1,4
2023,10,14,The Dram Shop Central,2320.7,249.75,308.7,128,43,94
2023,10,14,The Dram Shop Front St.,1591.55,8.25,197.8,95,18,64
2023,10,15,Catering - Dram Shop Front,238.3,0.0,13.3,26,1,9
2023,10,15,The Dram Shop Central,3300.71,84.44,447.65,193,59,130
2023,10,15,The Dram Shop Front St.,2549.33,57.87,374.45,182,52,119
2023,10,16,Catering - Dram Shop Front,182.9,0.0,12.9,19,1,10
2023,10,16,The Dram Shop Central,5757.67,109.68,840.6,333,112,212
2023,10,16,The Dram Shop Front St.,5214.13,104.27,764.65,331,82,231
2023,10,17,Catering - Dram Shop Front,179.4,0.0,13.4,18,1,11
2023,10,17,The Dram Shop Central,8268.01,173.99,1282.75,414,175,288
2023,10,17,The Dram Shop Front St.,11142.94,219.31,1478.0,479,153,339
2023,10,18,Catering - Dram Shop Front,94.1,0.0,9.1,5,2,3
2023,10,18,The Dram Shop Central,9279.64,123.86,1447.75,464,205,326
2023,10,18,The Dram Shop Front St.,8545.02,88.8,1360.07,522,192,371
2023,10,19,The Dram Shop Central,9665.6,323.8,1524.9,435,228,322
2023,10,19,The Dram Shop Front St.,9656.85,632.05,1685.9,533,207,379
2023,10,20,The Dram Shop Central,6681.59,197.86,1134.7,340,162,231
2023,10,20,The Dram Shop Front St.,8225.87,205.83,1426.7,426,180,303
2023,10,21,The Dram Shop Central,4227.73,328.27,751.0,219,107,143
2023,10,21,The Dram Shop Front St.,5296.53,190.07,996.1,276,118,183
2023,10,22,The Dram Shop Central,1910.31,46.74,361.8,60,28,40
2023,10,22,The Dram Shop Front St.,2903.5,161.1,521.35,145,69,104
2023,10,23,The Dram Shop Central,43.2,0.0,7.2,2,1,2
2023,10,23,The Dram Shop Front St.,205.5,20.0,39.0,7,6,6
