date,hour,location,total_money,total_discount_money,total_tip_money,items,transactions,identified_customers,square_unique_ids
2023-04-14,22,The Dram Shop Front St.,245.25,0.0,44.0,23,8,8,8
2023-04-15,13,The Dram Shop Front St.,46.0,0.0,7.0,4,2,2,2
2023-04-15,14,The Dram Shop Front St.,65.0,2.0,9.0,8,6,3,5
2023-04-15,15,The Dram Shop Front St.,85.0,0.0,11.0,11,5,2,4
2023-04-15,16,The Dram Shop Front St.,183.0,9.75,26.0,23,11,5,9
2023-04-15,17,The Dram Shop Front St.,209.0,11.0,36.0,30,17,7,15
2023-04-15,18,The Dram Shop Front St.,325.0,4.0,54.25,37,12,9,12
2023-04-15,19,The Dram Shop Front St.,259.5,2.0,38.0,25,15,6,13
2023-04-15,20,The Dram Shop Front St.,411.5,16.0,53.5,51,24,13,17
2023-04-15,21,The Dram Shop Front St.,332.7,16.3,60.5,39,18,9,14
2023-04-15,22,The Dram Shop Front St.,153.25,0.0,35.0,20,4,4,4
2023-04-16,13,The Dram Shop Front St.,10.0,0.0,3.0,1,1,1,1
2023-04-16,14,The Dram Shop Front St.,177.5,0.0,24.0,21,13,2,10
2023-04-16,15,The Dram Shop Front St.,207.0,0.0,23.0,29,17,4,13
2023-04-16,16,The Dram Shop Front St.,354.5,7.0,50.5,44,21,13,18
2023-04-16,17,The Dram Shop Front St.,187.25,3.0,37.0,21,6,5,5
2023-04-16,18,The Dram Shop Front St.,228.0,3.0,31.0,27,13,7,13
2023-04-16,19,The Dram Shop Front St.,278.25,1.0,28.0,28,12,9,11
2023-04-16,20,The Dram Shop Front St.,88.75,0.0,21.0,10,4,4,4
2023-04-16,21,The Dram Shop Front St.,31.5,15.5,7.0,6,4,3,4
2023-04-17,15,The Dram Shop Front St.,107.0,11.0,23.0,12,6,4,6
2023-04-17,16,The Dram Shop Front St.,31.0,67.0,4.0,4,3,1,3
2023-04-17,17,The Dram Shop Front St.,158.38,18.62,14.0,21,12,4,8
2023-04-17,18,The Dram Shop Front St.,245.02,4.0,30.52,36,23,8,17
2023-04-17,19,The Dram Shop Front St.,231.5,20.5,35.0,38,18,10,13
2023-04-17,20,The Dram Shop Front St.,201.0,0.0,28.0,26,21,11,14
2023-04-17,21,The Dram Shop Front St.,154.5,0.0,32.0,27,13,9,10
2023-04-17,22,The Dram Shop Front St.,90.0,0.0,22.0,10,5,5,5
2023-04-18,14,The Dram Shop Front St.,42.5,0.0,2.0,6,4,1,2
2023-04-18,15,The Dram Shop Front St.,7.0,0.0,2.0,1,1,1,1
2023-04-18,16,The Dram Shop Front St.,120.25,3.25,15.0,14,6,4,6
2023-04-18,17,The Dram Shop Front St.,43.5,0.5,5.0,5,3,1,3
2023-04-18,18,The Dram Shop Front St.,296.5,14.5,49.0,39,11,8,11
2023-04-18,19,The Dram Shop Front St.,99.5,0.0,16.0,9,6,4,5
2023-04-18,20,The Dram Shop Front St.,119.5,0.0,23.5,16,6,5,6
2023-04-18,21,The Dram Shop Front St.,174.5,9.0,26.5,18,8,7,8
2023-04-18,22,The Dram Shop Front St.,35.5,21.0,6.0,7,3,2,3
2023-04-19,14,The Dram Shop Front St.,48.0,0.0,6.0,3,1,1,1
2023-04-19,15,The Dram Shop Front St.,48.0,0.0,11.0,5,4,3,3
2023-04-19,16,The Dram Shop Front St.,201.0,1.0,24.0,20,10,3,9
2023-04-19,17,The Dram Shop Front St.,365.0,1.0,48.5,42,19,9,16
2023-04-19,18,The Dram Shop Front St.,668.8,18.2,92.5,46,28,9,23
2023-04-19,19,The Dram Shop Front St.,448.9,8.6,64.0,47,25,10,21
2023-04-19,20,The Dram Shop Front St.,525.81,23.53,74.09,44,23,10,19
2023-04-19,21,The Dram Shop Front St.,320.6,3.25,62.1,32,14,11,14
2023-04-19,22,The Dram Shop Front St.,98.55,4.2,15.0,9,3,3,3
2023-04-20,13,The Dram Shop Front St.,14.0,0.0,3.0,2,1,1,1
2023-04-20,14,The Dram Shop Front St.,84.0,0.0,14.5,9,4,1,4
2023-04-20,15,The Dram Shop Front St.,15.0,0.0,4.0,1,1,1,1
2023-04-20,16,The Dram Shop Front St.,87.75,3.0,10.0,12,5,4,4
2023-04-20,17,The Dram Shop Front St.,249.0,1.0,22.5,30,15,8,9
2023-04-20,18,The Dram Shop Front St.,547.63,27.87,77.0,62,29,11,24
2023-04-20,19,The Dram Shop Front St.,209.0,1.0,36.5,27,15,10,14
2023-04-20,20,The Dram Shop Front St.,206.25,1.0,30.0,31,14,6,9
2023-04-20,21,The Dram Shop Front St.,259.0,1.0,40.0,35,11,8,10
2023-04-20,22,The Dram Shop Front St.,143.5,0.0,25.0,18,8,8,8
2023-04-21,14,The Dram Shop Front St.,135.0,0.0,16.5,10,6,2,4
2023-04-21,15,The Dram Shop Front St.,40.5,3.5,12.5,6,5,2,5
2023-04-21,16,The Dram Shop Front St.,141.0,3.0,15.0,21,16,3,9
2023-04-21,17,The Dram Shop Front St.,398.38,26.63,61.51,49,24,9,21
2023-04-21,18,The Dram Shop Front St.,538.75,0.0,78.0,58,21,13,18
2023-04-21,19,The Dram Shop Front St.,628.0,0.0,85.5,76,30,14,27
2023-04-21,20,The Dram Shop Front St.,529.25,7.0,78.5,76,31,18,26
2023-04-21,21,The Dram Shop Front St.,154.0,20.0,28.0,21,10,5,8
2023-04-21,22,The Dram Shop Front St.,53.25,6.75,11.5,9,4,4,4
2023-04-22,13,The Dram Shop Front St.,93.44,3.31,9.0,18,8,3,4
2023-04-22,14,The Dram Shop Front St.,105.5,0.0,13.5,12,5,4,5
2023-04-22,15,The Dram Shop Front St.,115.5,0.0,20.25,17,10,3,6
2023-04-22,16,The Dram Shop Front St.,154.75,14.25,16.0,25,9,4,6
2023-04-22,17,The Dram Shop Front St.,176.3,8.0,19.3,25,13,8,12
2023-04-22,18,The Dram Shop Front St.,262.0,2.0,33.5,26,11,7,11
2023-04-22,19,The Dram Shop Front St.,202.5,16.25,31.75,32,10,8,10
2023-04-22,20,The Dram Shop Front St.,155.5,5.0,50.5,19,9,8,9
2023-04-22,21,The Dram Shop Front St.,195.2,2.0,29.2,28,12,7,12
2023-04-22,22,The Dram Shop Front St.,291.75,1.0,49.0,39,13,10,13
2023-04-23,13,The Dram Shop Front St.,20.0,0.0,2.0,1,1,1,1
2023-04-23,14,The Dram Shop Front St.,50.75,0.0,0.0,9,3,2,2
2023-04-23,15,The Dram Shop Front St.,49.5,0.0,6.0,7,3,1,3
2023-04-23,16,The Dram Shop Front St.,29.0,0.0,6.0,4,2,1,2
2023-04-23,17,The Dram Shop Front St.,252.5,3.0,36.0,29,15,6,15
2023-04-23,18,The Dram Shop Front St.,106.75,1.0,16.0,18,9,3,7
2023-04-23,19,The Dram Shop Front St.,259.12,14.88,45.5,36,13,7,11
2023-04-23,20,The Dram Shop Front St.,105.0,0.0,15.0,12,4,3,4
2023-04-23,21,The Dram Shop Front St.,53.5,0.0,9.0,8,3,3,3
2023-04-24,9,The Dram Shop Front St.,250.0,100.0,0.0,3,2,1,2
2023-04-24,13,The Dram Shop Front St.,12.0,0.0,0.0,2,1,1,1
2023-04-24,14,The Dram Shop Front St.,9.25,8.75,0.0,5,5,1,1
2023-04-24,15,The Dram Shop Front St.,131.75,0.0,6.0,10,6,2,3
2023-04-24,16,The Dram Shop Front St.,26.0,0.0,6.0,5,4,2,4
2023-04-24,17,The Dram Shop Front St.,113.38,5.62,15.0,20,9,5,8
2023-04-24,18,The Dram Shop Front St.,203.5,4.0,44.5,34,19,10,14
2023-04-24,19,The Dram Shop Front St.,129.75,6.5,20.0,18,13,6,11
2023-04-24,20,The Dram Shop Front St.,182.5,0.0,21.0,25,12,6,7
2023-04-24,21,The Dram Shop Front St.,190.0,1.0,43.0,28,15,8,14
2023-04-24,22,The Dram Shop Front St.,56.62,3.88,14.0,9,4,4,4
2023-04-25,13,The Dram Shop Front St.,32.0,0.0,6.5,4,2,1,2
2023-04-25,14,The Dram Shop Front St.,28.5,0.0,3.0,4,3,1,2
2023-04-25,15,The Dram Shop Front St.,66.0,1.0,12.5,8,7,3,6
2023-04-25,16,The Dram Shop Front St.,112.0,1.0,24.5,15,5,5,5
2023-04-25,17,The Dram Shop Front St.,299.5,3.0,50.0,36,15,8,13
2023-04-25,18,The Dram Shop Front St.,284.0,7.5,35.5,27,14,9,10
2023-04-25,19,The Dram Shop Front St.,263.75,16.5,34.0,38,18,12,17
2023-04-25,20,The Dram Shop Front St.,168.0,0.0,18.5,25,8,6,6
2023-04-25,21,The Dram Shop Front St.,152.0,0.0,24.5,17,5,5,5
2023-04-25,22,The Dram Shop Front St.,107.75,3.75,16.0,14,5,5,5
2023-04-26,7,The Dram Shop Front St.,45.0,0.0,0.0,3,3,1,1
2023-04-26,12,The Dram Shop Front St.,50.0,0.0,0.0,1,1,1,1
2023-04-26,13,The Dram Shop Front St.,50.0,0.0,9.0,5,2,1,2
2023-04-26,14,The Dram Shop Front St.,20.0,0.0,3.0,3,1,1,1
2023-04-26,15,The Dram Shop Front St.,18.0,0.0,6.0,1,1,1,1
2023-04-26,16,The Dram Shop Front St.,268.5,0.0,43.5,33,16,7,16
2023-04-26,17,The Dram Shop Front St.,248.25,6.0,31.0,34,14,7,11
2023-04-26,18,The Dram Shop Front St.,332.71,7.5,56.71,39,21,11,20
2023-04-26,19,The Dram Shop Front St.,453.5,19.5,80.0,65,40,6,30
2023-04-26,20,The Dram Shop Front St.,323.75,4.0,48.0,36,19,10,16
2023-04-26,21,The Dram Shop Front St.,99.0,5.5,11.0,14,9,5,7
2023-04-26,22,The Dram Shop Front St.,3.0,3.0,0.0,1,1,1,1
2023-04-27,14,The Dram Shop Front St.,43.5,0.0,7.0,5,5,1,3
2023-04-27,15,The Dram Shop Front St.,129.0,1.0,23.0,18,13,4,11
2023-04-27,16,The Dram Shop Front St.,106.0,1.0,23.0,16,6,5,6
2023-04-27,17,The Dram Shop Front St.,186.0,12.0,37.0,22,13,6,11
2023-04-27,18,The Dram Shop Front St.,216.25,3.0,32.0,29,19,4,15
2023-04-27,19,The Dram Shop Front St.,297.25,2.0,59.0,40,19,12,17
2023-04-27,20,The Dram Shop Front St.,362.5,0.75,59.5,51,23,8,19
2023-04-27,21,The Dram Shop Front St.,267.35,18.65,27.0,17,7,6,7
2023-04-27,22,The Dram Shop Front St.,62.0,1.0,7.0,8,5,4,5
2023-04-28,13,The Dram Shop Front St.,16.5,0.0,4.0,3,2,1,2
2023-04-28,14,The Dram Shop Front St.,87.25,4.25,9.5,10,4,4,4
2023-04-28,15,The Dram Shop Front St.,58.75,0.0,2.0,9,4,3,4
2023-04-28,16,The Dram Shop Front St.,224.5,2.0,34.5,25,15,6,11
2023-04-28,17,The Dram Shop Front St.,497.25,23.75,41.0,49,23,9,16
2023-04-28,18,The Dram Shop Front St.,319.5,6.5,58.0,38,21,6,16
2023-04-28,19,The Dram Shop Front St.,258.75,4.25,41.75,30,19,6,15
2023-04-28,20,The Dram Shop Front St.,210.75,2.0,33.0,32,17,8,16
2023-04-28,21,The Dram Shop Front St.,272.0,2.25,48.0,32,16,8,14
2023-04-28,22,The Dram Shop Front St.,150.0,0.0,19.0,12,7,1,5
2023-04-28,23,The Dram Shop Front St.,126.0,12.5,33.0,14,7,7,7
2023-04-29,13,The Dram Shop Front St.,49.5,0.0,2.5,4,3,2,3
2023-04-29,14,The Dram Shop Front St.,92.5,0.0,20.0,9,4,4,4
2023-04-29,15,The Dram Shop Front St.,234.5,0.0,33.5,32,15,7,12
2023-04-29,16,The Dram Shop Front St.,226.0,0.0,37.25,28,15,4,15
2023-04-29,17,The Dram Shop Front St.,276.0,0.0,39.0,36,8,6,7
2023-04-29,18,The Dram Shop Front St.,475.62,13.63,74.5,57,25,8,18
2023-04-29,19,The Dram Shop Front St.,487.05,2.0,79.8,61,34,10,30
2023-04-29,20,The Dram Shop Front St.,154.25,0.0,13.0,14,9,4,9
2023-04-29,21,The Dram Shop Front St.,89.5,1.0,15.0,11,5,4,5
2023-04-29,22,The Dram Shop Front St.,57.5,0.0,9.0,7,4,4,4
2023-04-29,23,The Dram Shop Front St.,59.7,1.0,15.2,7,4,4,4
2023-04-30,13,The Dram Shop Front St.,22.5,0.0,6.0,3,2,1,2
2023-04-30,14,The Dram Shop Front St.,68.0,0.0,7.0,8,6,1,4
2023-04-30,15,The Dram Shop Front St.,92.25,0.0,10.0,13,8,2,6
2023-04-30,16,The Dram Shop Front St.,130.5,1.5,25.0,19,5,3,5
2023-04-30,17,The Dram Shop Front St.,249.0,0.0,38.5,25,16,7,14
2023-04-30,18,The Dram Shop Front St.,206.25,4.5,34.5,30,15,5,11
2023-04-30,19,The Dram Shop Front St.,325.0,6.5,54.0,37,13,9,10
2023-04-30,20,The Dram Shop Front St.,113.0,1.0,24.0,17,9,6,9
2023-04-30,21,The Dram Shop Front St.,7.5,0.0,2.0,1,1,1,1
2023-05-01,13,The Dram Shop Front St.,20.0,0.0,0.0,2,1,1,1
2023-05-01,14,The Dram Shop Front St.,18.75,1.0,0.0,4,2,1,1
2023-05-01,15,The Dram Shop Front St.,59.0,0.0,6.0,10,8,2,5
2023-05-01,16,The Dram Shop Front St.,34.0,0.0,6.0,7,6,2,4
2023-05-01,17,The Dram Shop Front St.,65.5,0.5,8.0,14,9,3,6
2023-05-01,18,The Dram Shop Front St.,146.25,0.0,31.0,24,13,5,11
2023-05-01,19,The Dram Shop Front St.,161.5,0.0,39.0,25,11,7,10
2023-05-01,20,The Dram Shop Front St.,262.5,0.0,37.5,40,13,8,11
2023-05-01,21,The Dram Shop Front St.,96.0,1.0,12.0,14,8,2,7
2023-05-01,22,The Dram Shop Front St.,24.8,0.0,4.8,5,2,2,2
2023-05-02,13,The Dram Shop Front St.,19.5,0.0,2.0,2,2,1,2
2023-05-02,14,The Dram Shop Front St.,61.5,3.5,6.0,6,3,1,3
2023-05-02,15,The Dram Shop Front St.,137.0,2.5,15.25,19,11,5,6
2023-05-02,16,The Dram Shop Front St.,166.25,2.0,19.5,23,15,4,6
2023-05-02,17,The Dram Shop Front St.,451.9,2.0,64.9,59,27,13,23
2023-05-02,18,The Dram Shop Front St.,266.87,7.88,39.25,34,18,10,16
2023-05-02,19,The Dram Shop Front St.,250.75,1.0,41.0,32,20,7,15
2023-05-02,20,The Dram Shop Front St.,216.5,1.0,34.0,29,13,9,13
2023-05-02,21,The Dram Shop Front St.,261.5,9.5,40.0,32,14,7,13
2023-05-03,13,The Dram Shop Front St.,7.0,0.0,1.0,1,1,1,1
2023-05-03,14,The Dram Shop Front St.,96.0,0.0,9.0,7,5,2,5
2023-05-03,15,The Dram Shop Front St.,93.0,0.0,13.0,11,4,3,4
2023-05-03,16,The Dram Shop Front St.,333.75,17.75,30.5,25,14,5,14
2023-05-03,17,The Dram Shop Front St.,234.75,0.0,34.0,26,15,7,12
2023-05-03,18,The Dram Shop Front St.,180.81,9.94,21.5,27,13,5,8
2023-05-03,19,The Dram Shop Front St.,344.5,17.25,55.25,38,19,7,14
2023-05-03,20,The Dram Shop Front St.,219.5,2.0,33.5,31,12,6,11
2023-05-03,21,The Dram Shop Front St.,281.0,18.0,49.5,40,19,9,16
2023-05-03,22,The Dram Shop Front St.,11.5,0.0,0.0,2,1,1,1
2023-05-04,13,The Dram Shop Front St.,12.0,0.0,1.0,2,2,1,2
2023-05-04,14,The Dram Shop Front St.,37.0,0.0,5.0,7,2,2,2
2023-05-04,15,The Dram Shop Front St.,176.5,0.0,29.0,20,11,5,10
2023-05-04,16,The Dram Shop Front St.,108.02,3.0,8.02,16,9,5,7
2023-05-04,17,The Dram Shop Front St.,188.5,2.5,33.5,25,15,6,13
2023-05-04,18,The Dram Shop Front St.,315.9,5.0,47.9,45,24,11,18
2023-05-04,19,The Dram Shop Front St.,469.0,3.2,74.2,58,20,9,16
2023-05-04,20,The Dram Shop Front St.,220.5,0.0,42.5,22,15,5,15
2023-05-04,21,The Dram Shop Front St.,130.0,0.0,17.0,17,11,4,10
2023-05-04,22,The Dram Shop Front St.,173.25,1.0,20.5,25,11,6,7
2023-05-04,23,The Dram Shop Front St.,12.0,0.0,6.5,1,1,1,1
2023-05-05,13,The Dram Shop Front St.,17.0,0.0,2.0,1,1,1,1
2023-05-05,14,The Dram Shop Front St.,72.0,0.0,10.0,5,4,1,3
2023-05-05,15,The Dram Shop Front St.,31.0,0.0,5.5,5,2,2,2
2023-05-05,16,The Dram Shop Front St.,277.75,4.0,39.5,38,20,9,17
2023-05-05,17,The Dram Shop Front St.,316.0,0.0,48.0,40,24,10,18
2023-05-05,18,The Dram Shop Front St.,551.0,4.0,85.5,74,33,18,31
2023-05-05,19,The Dram Shop Front St.,308.75,25.75,57.0,37,20,11,16
2023-05-05,20,The Dram Shop Front St.,486.5,3.0,65.0,57,35,14,27
2023-05-05,21,The Dram Shop Front St.,269.5,0.0,39.0,35,17,8,15
2023-05-05,22,The Dram Shop Front St.,527.37,31.38,104.5,70,26,17,25
2023-05-05,23,The Dram Shop Front St.,62.0,1.0,10.0,10,2,2,2
2023-05-06,13,The Dram Shop Front St.,62.5,0.0,9.5,8,5,3,4
2023-05-06,14,The Dram Shop Front St.,76.5,0.0,12.0,11,5,3,4
2023-05-06,15,The Dram Shop Front St.,167.75,1.0,23.0,19,9,5,8
2023-05-06,16,The Dram Shop Front St.,73.75,10.5,8.0,15,9,3,5
2023-05-06,17,The Dram Shop Front St.,380.69,7.06,44.25,57,26,11,14
2023-05-06,18,The Dram Shop Front St.,267.25,150.0,45.5,32,17,5,15
2023-05-06,19,The Dram Shop Front St.,269.25,3.65,41.15,20,9,6,9
2023-05-06,20,The Dram Shop Front St.,272.4,0.0,24.9,28,14,4,9
2023-05-06,21,The Dram Shop Front St.,257.95,6.5,53.7,32,12,8,11
2023-05-06,22,The Dram Shop Front St.,86.5,1.0,11.5,9,4,4,4
2023-05-06,23,The Dram Shop Front St.,88.5,19.0,0.0,9,4,2,2
2023-05-07,13,The Dram Shop Front St.,41.5,0.0,5.0,7,4,1,3
2023-05-07,14,The Dram Shop Front St.,6.5,0.0,1.0,1,1,1,1
2023-05-07,15,The Dram Shop Front St.,84.25,0.0,17.0,9,4,3,4
2023-05-07,16,The Dram Shop Front St.,198.75,0.0,31.0,27,14,9,14
2023-05-07,17,The Dram Shop Front St.,150.93,3.82,28.5,20,10,7,10
2023-05-07,18,The Dram Shop Front St.,238.5,15.0,32.0,36,15,7,11
2023-05-07,19,The Dram Shop Front St.,204.25,2.0,29.0,18,9,4,9
2023-05-07,20,The Dram Shop Front St.,155.8,8.95,36.0,22,13,9,12
2023-05-07,21,The Dram Shop Front St.,81.25,10.0,13.0,13,7,6,6
2023-05-08,15,The Dram Shop Front St.,31.0,0.0,4.0,5,4,1,3
2023-05-08,16,The Dram Shop Front St.,101.5,0.0,9.75,17,11,4,7
2023-05-08,17,The Dram Shop Front St.,311.25,1.0,35.75,50,26,10,17
2023-05-08,18,The Dram Shop Front St.,453.0,3.0,78.5,60,31,16,27
2023-05-08,19,The Dram Shop Front St.,168.2,0.0,25.7,29,22,7,12
2023-05-08,20,The Dram Shop Front St.,350.95,4.0,44.7,63,29,10,20
2023-05-08,21,The Dram Shop Front St.,149.0,4.0,26.5,27,10,7,9
2023-05-08,22,The Dram Shop Front St.,5.0,0.0,1.0,1,1,1,1
2023-05-09,14,The Dram Shop Front St.,16.1,0.0,2.1,2,1,1,1
2023-05-09,15,The Dram Shop Front St.,6.0,0.0,1.0,1,1,1,1
2023-05-09,16,The Dram Shop Front St.,72.75,18.0,19.0,8,4,4,4
2023-05-09,17,The Dram Shop Front St.,115.5,0.0,19.0,10,9,5,8
2023-05-09,18,The Dram Shop Front St.,328.0,20.75,52.5,42,19,10,14
2023-05-09,19,The Dram Shop Front St.,217.25,7.25,41.5,27,16,10,16
2023-05-09,20,The Dram Shop Front St.,308.75,0.0,40.5,33,16,6,10
2023-05-09,21,The Dram Shop Front St.,292.5,1.75,59.5,23,14,8,13
2023-05-09,22,The Dram Shop Front St.,120.25,1.0,24.5,17,8,8,8
2023-05-10,13,The Dram Shop Front St.,6.0,0.0,1.0,1,1,1,1
2023-05-10,14,The Dram Shop Front St.,9.5,0.0,2.0,1,1,1,1
2023-05-10,15,The Dram Shop Front St.,14.0,0.0,4.0,1,1,1,1
2023-05-10,16,The Dram Shop Front St.,74.8,1.8,13.6,9,7,3,7
2023-05-10,17,The Dram Shop Front St.,247.9,0.0,30.4,19,9,5,8
2023-05-10,18,The Dram Shop Front St.,316.7,0.0,55.2,45,17,10,16
2023-05-10,19,The Dram Shop Front St.,142.0,2.0,19.0,15,9,2,9
2023-05-10,20,The Dram Shop Front St.,315.5,0.0,53.5,38,20,9,16
2023-05-10,21,The Dram Shop Front St.,262.75,0.0,40.5,35,16,11,16
2023-05-10,22,The Dram Shop Front St.,31.5,1.0,3.0,6,2,2,2
2023-05-11,13,The Dram Shop Front St.,6.0,0.0,0.0,1,1,1,1
2023-05-11,14,The Dram Shop Front St.,123.5,0.0,15.0,11,6,2,6
2023-05-11,15,The Dram Shop Front St.,167.0,1.0,35.5,15,9,5,9
2023-05-11,16,The Dram Shop Front St.,291.5,7.5,22.25,27,15,5,11
2023-05-11,17,The Dram Shop Front St.,234.5,0.0,29.0,25,13,7,12
2023-05-11,18,The Dram Shop Front St.,362.0,0.0,52.0,37,15,10,13
2023-05-11,19,The Dram Shop Front St.,309.0,0.0,55.0,32,15,7,11
2023-05-11,20,The Dram Shop Front St.,268.8,0.0,46.3,38,17,11,15
2023-05-11,21,The Dram Shop Front St.,528.0,17.75,96.5,67,28,13,21
2023-05-11,22,The Dram Shop Front St.,77.5,1.0,18.0,9,7,3,5
2023-05-11,23,The Dram Shop Front St.,27.5,1.0,5.0,4,2,2,2
2023-05-12,10,The Dram Shop Front St.,50.0,0.0,0.0,1,1,1,1
2023-05-12,13,The Dram Shop Front St.,6.55,0.0,1.0,2,2,1,2
2023-05-12,14,The Dram Shop Front St.,82.25,2.25,18.5,9,6,3,6
2023-05-12,15,The Dram Shop Front St.,188.0,0.0,22.0,12,5,2,5
2023-05-12,16,The Dram Shop Front St.,244.75,6.0,31.0,21,10,6,10
2023-05-12,17,The Dram Shop Front St.,226.52,6.0,33.5,32,17,7,11
2023-05-12,18,The Dram Shop Front St.,363.25,3.0,51.75,39,26,6,20
2023-05-12,19,The Dram Shop Front St.,343.0,2.0,71.5,46,23,13,22
2023-05-12,20,The Dram Shop Front St.,303.5,1.0,50.0,40,20,8,16
2023-05-12,21,The Dram Shop Front St.,379.25,14.25,63.0,51,21,15,21
2023-05-12,22,The Dram Shop Front St.,371.0,1.0,67.0,46,17,13,17
2023-05-12,23,The Dram Shop Front St.,99.5,13.0,15.5,12,6,6,6
2023-05-13,10,The Dram Shop Front St.,47.25,15.75,0.0,2,1,1,1
2023-05-13,13,The Dram Shop Front St.,145.5,0.0,18.5,17,7,3,6
2023-05-13,14,The Dram Shop Front St.,162.75,9.25,22.75,17,8,4,7
2023-05-13,15,The Dram Shop Front St.,238.5,0.0,35.5,19,9,4,8
2023-05-13,16,The Dram Shop Front St.,182.4,1.0,27.4,23,11,6,10
2023-05-13,17,The Dram Shop Front St.,264.0,0.0,46.0,30,14,8,13
2023-05-13,18,The Dram Shop Front St.,454.25,1.0,56.5,50,17,11,15
2023-05-13,19,The Dram Shop Front St.,192.25,6.0,23.0,24,12,4,7
2023-05-13,20,The Dram Shop Front St.,230.0,0.0,31.0,23,11,7,10
2023-05-13,21,The Dram Shop Front St.,270.75,3.0,37.5,31,14,3,11
2023-05-13,22,The Dram Shop Front St.,117.0,1.0,15.25,16,8,6,8
2023-05-14,13,The Dram Shop Front St.,30.0,0.0,4.0,4,4,1,3
2023-05-14,14,The Dram Shop Front St.,12.5,0.0,1.0,2,2,1,2
2023-05-14,15,The Dram Shop Front St.,50.25,0.0,6.0,5,3,1,3
2023-05-14,16,The Dram Shop Front St.,290.25,0.0,45.0,37,12,9,12
2023-05-14,17,The Dram Shop Front St.,182.0,1.0,12.0,19,8,4,7
2023-05-14,18,The Dram Shop Front St.,213.0,1.0,36.5,30,11,8,11
2023-05-14,19,The Dram Shop Front St.,103.0,1.0,16.0,11,6,5,6
2023-05-14,20,The Dram Shop Front St.,83.5,1.0,13.0,12,7,2,5
2023-05-14,21,The Dram Shop Front St.,86.6,7.4,20.0,6,1,1,1
2023-05-15,13,The Dram Shop Front St.,45.5,0.0,6.5,6,4,2,3
2023-05-15,14,The Dram Shop Front St.,41.75,3.75,5.0,9,8,2,6
2023-05-15,15,The Dram Shop Front St.,37.5,10.5,7.0,8,5,2,3
2023-05-15,16,The Dram Shop Front St.,73.0,0.0,7.0,12,11,3,7
2023-05-15,17,The Dram Shop Front St.,224.6,0.0,41.6,35,16,10,16
2023-05-15,18,The Dram Shop Front St.,291.25,2.0,48.5,42,21,11,15
2023-05-15,19,The Dram Shop Front St.,215.75,0.0,39.0,35,14,7,12
2023-05-15,20,The Dram Shop Front St.,200.0,0.5,33.0,27,13,7,13
2023-05-15,21,The Dram Shop Front St.,151.0,2.0,22.0,26,10,7,8
2023-05-15,22,The Dram Shop Front St.,29.0,0.0,6.75,5,1,1,1
2023-05-16,12,The Dram Shop Front St.,0.0,0.0,0.0,1,1,1,1
2023-05-16,13,The Dram Shop Front St.,8.5,0.0,1.0,2,2,1,2
2023-05-16,14,The Dram Shop Front St.,57.0,0.0,7.5,4,3,2,3
2023-05-16,15,The Dram Shop Front St.,32.0,0.0,6.0,5,3,2,3
2023-05-16,16,The Dram Shop Front St.,216.48,5.62,31.6,27,15,5,12
2023-05-16,17,The Dram Shop Front St.,128.5,1.0,19.0,15,8,4,7
2023-05-16,18,The Dram Shop Front St.,220.5,2.5,37.0,30,15,9,12
2023-05-16,19,The Dram Shop Front St.,258.5,0.0,44.0,33,18,9,15
2023-05-16,20,The Dram Shop Front St.,208.0,1.0,32.0,28,20,6,18
2023-05-16,21,The Dram Shop Front St.,59.5,1.0,13.0,8,4,4,4
2023-05-16,22,The Dram Shop Front St.,54.0,1.0,10.0,6,2,2,2
2023-05-17,14,The Dram Shop Front St.,6.0,0.0,0.0,1,1,1,1
2023-05-17,15,The Dram Shop Front St.,159.0,0.0,19.0,16,7,4,6
2023-05-17,16,The Dram Shop Front St.,190.5,8.0,23.0,27,16,7,10
2023-05-17,17,The Dram Shop Front St.,104.0,0.0,15.25,14,10,3,7
2023-05-17,18,The Dram Shop Front St.,431.5,3.0,71.5,54,19,16,19
2023-05-17,19,The Dram Shop Front St.,247.75,9.0,29.0,27,14,5,9
2023-05-17,20,The Dram Shop Front St.,291.0,1.0,47.5,33,16,9,13
2023-05-17,21,The Dram Shop Front St.,214.5,1.0,34.0,28,14,10,12
2023-05-17,22,The Dram Shop Front St.,188.25,2.0,33.0,21,4,4,4
2023-05-18,14,The Dram Shop Front St.,54.25,0.0,11.25,6,3,1,3
2023-05-18,15,The Dram Shop Front St.,115.1,0.0,18.1,14,6,5,6
2023-05-18,16,The Dram Shop Front St.,178.5,0.0,24.5,22,16,3,13
2023-05-18,17,The Dram Shop Front St.,234.25,1.0,37.0,27,9,7,9
2023-05-18,18,The Dram Shop Front St.,399.5,0.0,64.0,48,20,10,17
2023-05-18,19,The Dram Shop Front St.,207.25,0.0,23.75,26,14,5,9
2023-05-18,20,The Dram Shop Front St.,249.5,2.0,40.5,30,19,7,17
2023-05-18,21,The Dram Shop Front St.,430.25,1.0,68.75,47,25,16,18
2023-05-18,22,The Dram Shop Front St.,164.25,3.75,19.0,23,9,4,5
2023-05-18,23,The Dram Shop Front St.,0.0,17.5,0.0,2,1,1,1
2023-05-19,13,The Dram Shop Front St.,13.0,6.0,0.0,5,1,1,1
2023-05-19,14,The Dram Shop Front St.,6.0,0.0,1.0,1,1,1,1
