year,month,cat_name,location,total_money,total_discount
2022,6,Sparkling Wine - Bottled,The Dram Shop Front St.,661.83,28.67
2022,6,Special Orders,The Dram Shop Central,728.0,0.0
2022,6,Special Orders,The Dram Shop Front St.,46.0,0.0
2022,6,White Wine - Bottled,The Dram Shop Central,269.5,0.0
2022,6,White Wine - Bottled,The Dram Shop Front St.,182.75,1.75
2022,6,Wild - Bottled,The Dram Shop Central,108.12,15.88
2022,6,Wine - Draught,The Dram Shop Central,2939.55,71.2
2022,6,Wine - Draught,The Dram Shop Front St.,3454.41,155.34
2022,6,Wine Packages/Tastings,The Dram Shop Central,112.0,0.0
2022,7,,Catering - Dram Shop Front,2518.15,0.0
2022,7,,The Dram Shop Central,2120.24,110.76
2022,7,,The Dram Shop Front St.,1316.44,108.62
2022,7,Ambers/Pales - Bottled,The Dram Shop Central,164.76,7.74
2022,7,Ambers/Pales - Bottled,The Dram Shop Front St.,259.47,18.03
2022,7,Ambers/Pales - Draught,The Dram Shop Central,1659.88,55.87
2022,7,Ambers/Pales - Draught,The Dram Shop Front St.,2082.08,21.67
2022,7,BTG Features!,The Dram Shop Central,54.13,4.87
2022,7,BTG Features!,The Dram Shop Front St.,580.84,44.66
2022,7,Belgian - Bottled,The Dram Shop Central,151.5,0.0
2022,7,Belgian - Bottled,The Dram Shop Front St.,204.5,0.0
2022,7,Belgian - Draught,The Dram Shop Central,561.28,2.22
2022,7,Belgian - Draught,The Dram Shop Front St.,938.3,15.7
2022,7,Catering!,The Dram Shop Front St.,3.0,0.0
2022,7,Cider - Bottled,The Dram Shop Central,111.88,6.62
2022,7,Cider - Bottled,The Dram Shop Front St.,204.75,5.5
2022,7,Cider - Draught,The Dram Shop Central,2047.55,28.2
2022,7,Cider - Draught,The Dram Shop Front St.,3204.98,95.27
2022,7,Double K,The Dram Shop Central,690.1,10.29
2022,7,FLIGHT,The Dram Shop Central,371.27,0.73
2022,7,FLIGHT,The Dram Shop Front St.,678.94,9.06
2022,7,Glassware,The Dram Shop Central,48.75,2.25
2022,7,Glassware,The Dram Shop Front St.,116.0,0.0
2022,7,Gluten Free - Bottled,The Dram Shop Central,38.56,0.69
2022,7,Gluten Free - Bottled,The Dram Shop Front St.,25.81,0.69
2022,7,Growlers,The Dram Shop Central,383.5,1.5
2022,7,Growlers,The Dram Shop Front St.,453.25,1.75
2022,7,Hard Kombucha - Bottled,The Dram Shop Central,8.0,0.0
2022,7,Hard Kombucha - Bottled,The Dram Shop Front St.,16.0,0.0
2022,7,Hard Seltzer - Bottled,The Dram Shop Central,20.0,0.0
2022,7,Hard Seltzer - Cans,The Dram Shop Front St.,53.23,2.77
2022,7,Hard Seltzer - Draught,The Dram Shop Central,421.18,42.32
2022,7,Hard Seltzer - Draught,The Dram Shop Front St.,202.48,6.27
2022,7,IPA - Bottled,The Dram Shop Central,377.08,8.67
2022,7,IPA - Bottled,The Dram Shop Front St.,539.18,24.82
2022,7,IPA - Draught,The Dram Shop Central,10718.5,366.5
2022,7,IPA - Draught,The Dram Shop Front St.,11790.89,419.86
2022,7,Kombucha,The Dram Shop Central,875.33,25.67
2022,7,Kombucha,The Dram Shop Front St.,1330.89,74.11
2022,7,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,284.81,4.44
2022,7,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,475.92,6.58
2022,7,Lagers/Pils/Wheat - Draught,The Dram Shop Central,6169.62,109.88
2022,7,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,7474.01,192.24
2022,7,Misc.,The Dram Shop Central,20.0,0.0
2022,7,Misc.,The Dram Shop Front St.,17.0,0.0
2022,7,NA - Bottles,The Dram Shop Central,54.35,1.65
2022,7,NA - Bottles,The Dram Shop Front St.,186.06,6.19
2022,7,Porters/Stouts - Bottled,The Dram Shop Central,37.75,0.0
2022,7,Porters/Stouts - Bottled,The Dram Shop Front St.,20.75,0.0
2022,7,Porters/Stouts - Draught,The Dram Shop Central,1346.6,24.15
2022,7,Porters/Stouts - Draught,The Dram Shop Front St.,1496.29,22.71
2022,7,Red Wine - Bottled,The Dram Shop Central,352.35,16.15
2022,7,Red Wine - Bottled,The Dram Shop Front St.,234.99,16.01
2022,7,Rosé Wine - Bottled,The Dram Shop Central,664.0,46.0
2022,7,Rosé Wine - Bottled,The Dram Shop Front St.,1149.99,47.26
2022,7,Seasonal/Event,The Dram Shop Central,324.5,2.5
2022,7,Seasonal/Event,The Dram Shop Front St.,119.5,2.0
2022,7,Seltzer,The Dram Shop Central,311.05,15.95
2022,7,Seltzer,The Dram Shop Front St.,807.84,16.66
2022,7,Skin Contact Wine - Bottled,The Dram Shop Central,81.5,14.5
2022,7,Skin Contact Wine - Bottled,The Dram Shop Front St.,142.37,30.88
2022,7,Snacks,The Dram Shop Central,458.43,5.57
2022,7,Snacks,The Dram Shop Front St.,556.27,7.73
2022,7,Soda - Bottled,The Dram Shop Central,10.0,0.0
2022,7,Soda - Bottled,The Dram Shop Front St.,12.0,0.0
2022,7,Soda - Draught,The Dram Shop Central,451.51,0.49
2022,7,Soda - Draught,The Dram Shop Front St.,502.14,11.36
2022,7,Softgoods,The Dram Shop Central,290.87,27.13
2022,7,Softgoods,The Dram Shop Front St.,554.0,8.0
2022,7,Sour - Bottled,The Dram Shop Central,220.0,25.5
2022,7,Sour - Bottled,The Dram Shop Front St.,198.87,7.38
2022,7,Sour - Draught,The Dram Shop Central,1833.32,59.43
2022,7,Sour - Draught,The Dram Shop Front St.,3248.37,63.13
2022,7,Sparkling Wine - Bottled,The Dram Shop Central,543.0,35.0
2022,7,Sparkling Wine - Bottled,The Dram Shop Front St.,393.7,25.8
2022,7,Special Orders,The Dram Shop Front St.,725.4,80.6
2022,7,White Wine - Bottled,The Dram Shop Central,111.25,11.75
2022,7,White Wine - Bottled,The Dram Shop Front St.,286.17,14.33
2022,7,Wild - Bottled,The Dram Shop Central,196.0,10.5
2022,7,Wine - Draught,The Dram Shop Central,2550.51,76.24
2022,7,Wine - Draught,The Dram Shop Front St.,3687.37,145.63
2022,7,Wine Packages/Tastings,The Dram Shop Central,99.4,7.1
2022,7,Wine Packages/Tastings,The Dram Shop Front St.,26.62,8.88
2022,8,,The Dram Shop Central,2060.17,127.33
2022,8,,The Dram Shop Front St.,1703.21,229.79
2022,8,$6 TOKEN!,The Dram Shop Front St.,0.0,30.0
2022,8,Ambers/Pales - Bottled,The Dram Shop Central,138.75,0.5
2022,8,Ambers/Pales - Bottled,The Dram Shop Front St.,131.93,6.07
2022,8,Ambers/Pales - Draught,The Dram Shop Central,1976.55,22.7
2022,8,Ambers/Pales - Draught,The Dram Shop Front St.,1737.46,33.04
2022,8,BTG Features!,The Dram Shop Central,19.5,0.0
2022,8,BTG Features!,The Dram Shop Front St.,511.5,29.0
2022,8,Belgian - Bottled,The Dram Shop Central,118.5,0.0
2022,8,Belgian - Bottled,The Dram Shop Front St.,105.5,0.0
2022,8,Belgian - Draught,The Dram Shop Central,277.5,5.5
2022,8,Belgian - Draught,The Dram Shop Front St.,680.0,25.25
2022,8,Catering!,The Dram Shop Central,1.29,1.71
2022,8,Cider - Bottled,The Dram Shop Central,128.21,0.29
2022,8,Cider - Bottled,The Dram Shop Front St.,179.5,2.0
2022,8,Cider - Draught,The Dram Shop Central,1749.58,21.42
2022,8,Cider - Draught,The Dram Shop Front St.,2217.77,51.73
2022,8,Double K,The Dram Shop Central,136.94,1.06
2022,8,FLIGHT,The Dram Shop Central,250.0,0.0
2022,8,FLIGHT,The Dram Shop Front St.,639.0,1.0
2022,8,Glassware,The Dram Shop Central,85.75,2.25
2022,8,Glassware,The Dram Shop Front St.,109.0,16.0
2022,8,Gluten Free - Bottled,The Dram Shop Central,8.5,0.0
2022,8,Gluten Free - Bottled,The Dram Shop Front St.,38.75,0.0
2022,8,Growlers,The Dram Shop Central,405.45,0.55
2022,8,Growlers,The Dram Shop Front St.,587.5,44.5
2022,8,Hard Kombucha - Bottled,The Dram Shop Central,10.0,0.0
2022,8,Hard Kombucha - Bottled,The Dram Shop Front St.,10.0,0.0
2022,8,Hard Seltzer - Bottled,The Dram Shop Central,6.0,0.0
2022,8,Hard Seltzer - Cans,The Dram Shop Front St.,52.94,1.06
2022,8,Hard Seltzer - Draught,The Dram Shop Central,471.84,17.66
2022,8,Hard Seltzer - Draught,The Dram Shop Front St.,238.48,8.77
2022,8,IPA - Bottled,The Dram Shop Central,451.31,10.94
2022,8,IPA - Bottled,The Dram Shop Front St.,421.69,23.31
2022,8,IPA - Draught,The Dram Shop Central,9208.29,307.96
2022,8,IPA - Draught,The Dram Shop Front St.,11271.22,386.03
2022,8,Kombucha,The Dram Shop Central,688.77,56.48
2022,8,Kombucha,The Dram Shop Front St.,1096.49,26.76
2022,8,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,229.88,2.12
2022,8,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,315.92,25.08
2022,8,Lagers/Pils/Wheat - Draught,The Dram Shop Central,4629.34,170.66
2022,8,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,6390.15,211.1
2022,8,Misc.,The Dram Shop Central,20.5,0.0
2022,8,Misc.,The Dram Shop Front St.,3.0,0.0
2022,8,NA - Bottles,The Dram Shop Central,148.15,9.85
2022,8,NA - Bottles,The Dram Shop Front St.,214.1,7.4
2022,8,Porters/Stouts - Bottled,The Dram Shop Central,11.25,0.0
2022,8,Porters/Stouts - Bottled,The Dram Shop Front St.,46.7,4.3
2022,8,Porters/Stouts - Draught,The Dram Shop Central,920.32,17.43
2022,8,Porters/Stouts - Draught,The Dram Shop Front St.,1130.3,12.2
2022,8,Red Wine - Bottled,The Dram Shop Central,155.75,12.25
2022,8,Red Wine - Bottled,The Dram Shop Front St.,445.45,20.05
2022,8,Rosé Wine - Bottled,The Dram Shop Central,734.0,28.0
2022,8,Rosé Wine - Bottled,The Dram Shop Front St.,1049.9,60.1
2022,8,Seasonal/Event,The Dram Shop Central,1522.02,25.98
2022,8,Seasonal/Event,The Dram Shop Front St.,1347.88,9.12
2022,8,Seltzer,The Dram Shop Central,73.5,20.0
2022,8,Seltzer,The Dram Shop Front St.,720.18,30.07
2022,8,Skin Contact Wine - Bottled,The Dram Shop Central,395.45,34.05
2022,8,Skin Contact Wine - Bottled,The Dram Shop Front St.,394.0,29.0
2022,8,Snacks,The Dram Shop Central,363.3,2.7
2022,8,Snacks,The Dram Shop Front St.,344.58,5.42
2022,8,Soda - Bottled,The Dram Shop Central,7.0,0.0
2022,8,Soda - Bottled,The Dram Shop Front St.,17.86,0.14
2022,8,Soda - Draught,The Dram Shop Central,360.9,3.35
2022,8,Soda - Draught,The Dram Shop Front St.,351.8,8.95
2022,8,Softgoods,The Dram Shop Central,98.0,0.0
2022,8,Softgoods,The Dram Shop Front St.,350.0,4.0
2022,8,Sour - Bottled,The Dram Shop Central,215.12,5.38
2022,8,Sour - Bottled,The Dram Shop Front St.,72.04,6.21
2022,8,Sour - Draught,The Dram Shop Central,1885.55,59.45
2022,8,Sour - Draught,The Dram Shop Front St.,3027.98,74.27
2022,8,Sparkling Wine - Bottled,The Dram Shop Central,411.66,15.34
2022,8,Sparkling Wine - Bottled,The Dram Shop Front St.,381.86,15.14
2022,8,Special Orders,The Dram Shop Central,175.0,0.0
2022,8,Special Orders,The Dram Shop Front St.,276.75,30.75
2022,8,White Wine - Bottled,The Dram Shop Central,443.13,48.37
2022,8,White Wine - Bottled,The Dram Shop Front St.,188.51,17.49
2022,8,Wine - Draught,The Dram Shop Central,3225.45,147.3
2022,8,Wine - Draught,The Dram Shop Front St.,2428.54,85.46
2022,8,Wine Packages/Tastings,The Dram Shop Central,249.0,0.0
2022,9,,The Dram Shop Central,1384.28,42.47
2022,9,,The Dram Shop Front St.,1278.57,47.17
2022,9,Ambers/Pales - Bottled,The Dram Shop Central,88.97,1.28
2022,9,Ambers/Pales - Bottled,The Dram Shop Front St.,73.87,2.63
2022,9,Ambers/Pales - Draught,The Dram Shop Central,1962.8,15.7
2022,9,Ambers/Pales - Draught,The Dram Shop Front St.,4130.44,98.06
2022,9,BTG Features!,The Dram Shop Central,39.5,0.0
2022,9,BTG Features!,The Dram Shop Front St.,264.14,11.86
2022,9,Belgian - Bottled,The Dram Shop Central,62.88,1.12
2022,9,Belgian - Bottled,The Dram Shop Front St.,138.06,2.44
2022,9,Belgian - Draught,The Dram Shop Central,230.02,3.48
2022,9,Belgian - Draught,The Dram Shop Front St.,929.45,16.55
2022,9,Cider - Bottled,The Dram Shop Central,90.25,0.0
2022,9,Cider - Bottled,The Dram Shop Front St.,213.63,0.12
2022,9,Cider - Draught,The Dram Shop Central,1487.15,41.1
2022,9,Cider - Draught,The Dram Shop Front St.,2827.66,40.84
2022,9,Double K,The Dram Shop Central,437.32,5.29
2022,9,FLIGHT,The Dram Shop Central,188.0,12.0
2022,9,FLIGHT,The Dram Shop Front St.,791.39,2.61
2022,9,Glassware,The Dram Shop Central,24.0,0.0
2022,9,Glassware,The Dram Shop Front St.,52.0,0.0
2022,9,Gluten Free - Bottled,The Dram Shop Central,47.0,0.0
2022,9,Gluten Free - Bottled,The Dram Shop Front St.,38.75,0.0
2022,9,Growlers,The Dram Shop Central,252.0,0.0
2022,9,Growlers,The Dram Shop Front St.,471.1,13.9
2022,9,Hard Kombucha - Bottled,The Dram Shop Central,5.0,0.0
2022,9,Hard Kombucha - Bottled,The Dram Shop Front St.,20.0,0.0
2022,9,Hard Seltzer - Bottled,The Dram Shop Central,28.0,2.0
2022,9,Hard Seltzer - Cans,The Dram Shop Front St.,45.0,3.0
2022,9,Hard Seltzer - Draught,The Dram Shop Central,412.17,2.33
2022,9,Hard Seltzer - Draught,The Dram Shop Front St.,53.16,0.59
2022,9,IPA - Bottled,The Dram Shop Central,378.59,6.16
2022,9,IPA - Bottled,The Dram Shop Front St.,767.51,35.24
2022,9,IPA - Draught,The Dram Shop Central,10657.32,303.68
2022,9,IPA - Draught,The Dram Shop Front St.,10149.91,290.34
2022,9,Kombucha,The Dram Shop Central,482.65,24.35
2022,9,Kombucha,The Dram Shop Front St.,1051.73,33.02
2022,9,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,232.42,6.33
2022,9,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,420.96,29.79
2022,9,Lagers/Pils/Wheat - Draught,The Dram Shop Central,4861.85,178.65
2022,9,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4177.06,131.69
2022,9,Misc.,The Dram Shop Central,3.5,0.0
2022,9,Misc.,The Dram Shop Front St.,7.0,0.0
2022,9,NA - Bottles,The Dram Shop Central,76.0,0.0
2022,9,NA - Bottles,The Dram Shop Front St.,142.5,1.25
2022,9,Porters/Stouts - Bottled,The Dram Shop Central,138.0,0.0
2022,9,Porters/Stouts - Bottled,The Dram Shop Front St.,134.91,2.59
2022,9,Porters/Stouts - Draught,The Dram Shop Central,1400.42,7.58
2022,9,Porters/Stouts - Draught,The Dram Shop Front St.,1446.63,15.37
2022,9,Red Wine - Bottled,The Dram Shop Central,568.14,56.36
2022,9,Red Wine - Bottled,The Dram Shop Front St.,630.91,42.59
2022,9,Rosé Wine - Bottled,The Dram Shop Central,405.21,6.79
2022,9,Rosé Wine - Bottled,The Dram Shop Front St.,772.06,32.69
2022,9,Seasonal/Event,The Dram Shop Central,2081.51,70.74
2022,9,Seasonal/Event,The Dram Shop Front St.,2068.58,31.42
2022,9,Seltzer,The Dram Shop Front St.,569.19,31.81
2022,9,Skin Contact Wine - Bottled,The Dram Shop Central,205.0,0.0
2022,9,Skin Contact Wine - Bottled,The Dram Shop Front St.,282.15,9.35
2022,9,Snacks,The Dram Shop Central,415.95,3.55
2022,9,Snacks,The Dram Shop Front St.,421.34,9.66
2022,9,Soda - Bottled,The Dram Shop Central,6.0,0.0
2022,9,Soda - Bottled,The Dram Shop Front St.,6.0,0.0
2022,9,Soda - Draught,The Dram Shop Central,328.18,1.57
2022,9,Soda - Draught,The Dram Shop Front St.,370.7,5.05
2022,9,Softgoods,The Dram Shop Central,194.62,11.38
2022,9,Softgoods,The Dram Shop Front St.,297.7,9.3
2022,9,Sour - Bottled,The Dram Shop Central,88.87,8.63
2022,9,Sour - Bottled,The Dram Shop Front St.,135.75,5.0
2022,9,Sour - Draught,The Dram Shop Central,2039.45,30.05
2022,9,Sour - Draught,The Dram Shop Front St.,2289.47,23.03
2022,9,Sparkling Wine - Bottled,The Dram Shop Central,208.48,7.52
2022,9,Sparkling Wine - Bottled,The Dram Shop Front St.,175.51,9.99
2022,9,Special Orders,The Dram Shop Front St.,24.3,2.7
2022,9,White Wine - Bottled,The Dram Shop Central,64.4,2.6
2022,9,White Wine - Bottled,The Dram Shop Front St.,219.3,17.7
2022,9,Wild - Bottled,The Dram Shop Central,127.0,0.0
2022,9,Wine - Draught,The Dram Shop Central,3217.52,126.98
2022,9,Wine - Draught,The Dram Shop Front St.,3059.94,133.31
2022,9,Wine Packages/Tastings,The Dram Shop Central,226.9,7.1
2022,10,,Catering - Dram Shop Front,2222.4,0.0
2022,10,,The Dram Shop Central,1342.56,444.69
2022,10,,The Dram Shop Front St.,1303.51,55.03
2022,10,$6 TOKEN!,The Dram Shop Front St.,30.0,0.0
2022,10,Ambers/Pales - Bottled,The Dram Shop Central,27.25,0.0
2022,10,Ambers/Pales - Bottled,The Dram Shop Front St.,116.0,1.0
2022,10,Ambers/Pales - Draught,The Dram Shop Central,1374.39,24.61
2022,10,Ambers/Pales - Draught,The Dram Shop Front St.,3015.04,28.46
2022,10,BTG Features!,The Dram Shop Central,207.75,21.25
2022,10,BTG Features!,The Dram Shop Front St.,433.0,33.0
2022,10,Belgian - Bottled,The Dram Shop Central,121.25,7.25
2022,10,Belgian - Bottled,The Dram Shop Front St.,114.0,0.0
2022,10,Belgian - Draught,The Dram Shop Central,518.75,30.75
2022,10,Belgian - Draught,The Dram Shop Front St.,979.26,10.24
2022,10,Catering!,Catering - Dram Shop Front,3305.0,1.0
2022,10,Cider - Bottled,The Dram Shop Central,99.95,11.05
2022,10,Cider - Bottled,The Dram Shop Front St.,335.95,22.05
2022,10,Cider - Draught,The Dram Shop Central,2335.07,31.18
2022,10,Cider - Draught,The Dram Shop Front St.,2457.06,78.19
2022,10,Corkage,The Dram Shop Front St.,2.0,0.0
2022,10,Double K,The Dram Shop Central,166.1,2.2
2022,10,FLIGHT,The Dram Shop Central,239.07,0.93
2022,10,FLIGHT,The Dram Shop Front St.,432.0,0.0
2022,10,Glassware,The Dram Shop Central,32.0,0.0
2022,10,Glassware,The Dram Shop Front St.,14.0,0.0
2022,10,Gluten Free - Bottled,The Dram Shop Central,34.75,0.0
2022,10,Growlers,The Dram Shop Central,337.0,0.0
2022,10,Growlers,The Dram Shop Front St.,425.0,8.0
2022,10,Hard Kombucha - Bottled,The Dram Shop Front St.,6.0,0.0
2022,10,Hard Seltzer - Bottled,The Dram Shop Central,20.0,0.0
2022,10,Hard Seltzer - Cans,The Dram Shop Front St.,11.39,0.61
2022,10,Hard Seltzer - Draught,The Dram Shop Central,504.0,1.0
2022,10,Hard Seltzer - Draught,The Dram Shop Front St.,1220.71,30.79
2022,10,IPA - Bottled,The Dram Shop Central,691.63,9.37
2022,10,IPA - Bottled,The Dram Shop Front St.,625.35,21.4
2022,10,IPA - Draught,The Dram Shop Central,10726.87,321.13
2022,10,IPA - Draught,The Dram Shop Front St.,10691.76,243.49
2022,10,Kombucha,The Dram Shop Central,569.63,29.12
2022,10,Kombucha,The Dram Shop Front St.,1213.02,49.23
2022,10,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,233.69,5.06
2022,10,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,319.8,17.2
2022,10,Lagers/Pils/Wheat - Draught,The Dram Shop Central,4732.72,100.53
2022,10,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,3848.23,79.02
2022,10,Misc.,The Dram Shop Central,4.0,0.0
2022,10,NA - Bottles,The Dram Shop Central,79.77,8.23
2022,10,NA - Bottles,The Dram Shop Front St.,110.72,6.28
2022,10,Porters/Stouts - Bottled,The Dram Shop Central,47.47,6.03
2022,10,Porters/Stouts - Bottled,The Dram Shop Front St.,44.76,4.24
2022,10,Porters/Stouts - Draught,The Dram Shop Central,1888.47,43.03
2022,10,Porters/Stouts - Draught,The Dram Shop Front St.,2218.59,48.41
2022,10,Red Wine - Bottled,The Dram Shop Central,464.33,10.17
2022,10,Red Wine - Bottled,The Dram Shop Front St.,1041.35,90.4
2022,10,Rosé Wine - Bottled,The Dram Shop Central,66.33,5.67
2022,10,Rosé Wine - Bottled,The Dram Shop Front St.,577.26,61.49
2022,10,Seasonal/Event,The Dram Shop Central,3794.75,62.0
2022,10,Seasonal/Event,The Dram Shop Front St.,2017.51,8.99
2022,10,Seltzer,The Dram Shop Central,139.0,13.5
2022,10,Seltzer,The Dram Shop Front St.,117.25,0.0
2022,10,Skin Contact Wine - Bottled,The Dram Shop Central,67.5,0.0
2022,10,Skin Contact Wine - Bottled,The Dram Shop Front St.,112.15,2.85
2022,10,Snacks,The Dram Shop Central,548.31,4.19
2022,10,Snacks,The Dram Shop Front St.,310.16,3.84
2022,10,Soda - Bottled,The Dram Shop Central,16.0,0.0
2022,10,Soda - Bottled,The Dram Shop Front St.,6.0,0.0
2022,10,Soda - Draught,The Dram Shop Central,436.16,1.34
2022,10,Soda - Draught,The Dram Shop Front St.,502.0,4.5
2022,10,Softgoods,The Dram Shop Central,72.0,0.0
2022,10,Softgoods,The Dram Shop Front St.,210.0,0.0
2022,10,Sour - Bottled,The Dram Shop Central,169.62,7.63
2022,10,Sour - Bottled,The Dram Shop Front St.,117.88,5.87
2022,10,Sour - Draught,The Dram Shop Central,1432.49,26.76
2022,10,Sour - Draught,The Dram Shop Front St.,1350.72,33.28
2022,10,Sparkling Wine - Bottled,The Dram Shop Central,116.5,0.0
2022,10,Sparkling Wine - Bottled,The Dram Shop Front St.,170.55,15.95
2022,10,Special Orders,The Dram Shop Front St.,2009.6,140.4
2022,10,White Wine - Bottled,The Dram Shop Central,436.11,51.64
2022,10,White Wine - Bottled,The Dram Shop Front St.,234.8,7.7
2022,10,Wild - Bottled,The Dram Shop Central,74.5,0.0
2022,10,Wild - Bottled,The Dram Shop Front St.,28.0,0.0
2022,10,Wine - Draught,The Dram Shop Central,2826.72,80.28
2022,10,Wine - Draught,The Dram Shop Front St.,2816.04,84.71
2022,11,,The Dram Shop Central,1995.15,194.35
2022,11,,The Dram Shop Front St.,2195.2,252.55
2022,11,Ambers/Pales - Bottled,The Dram Shop Central,87.25,0.0
2022,11,Ambers/Pales - Bottled,The Dram Shop Front St.,10.0,0.0
2022,11,Ambers/Pales - Draught,The Dram Shop Central,2864.56,40.69
2022,11,Ambers/Pales - Draught,The Dram Shop Front St.,2635.72,48.03
2022,11,BTG Features!,The Dram Shop Central,943.82,21.43
2022,11,BTG Features!,The Dram Shop Front St.,2324.15,117.6
2022,11,Belgian - Bottled,The Dram Shop Central,190.0,0.0
2022,11,Belgian - Bottled,The Dram Shop Front St.,128.0,0.0
2022,11,Belgian - Draught,The Dram Shop Central,520.44,3.81
2022,11,Belgian - Draught,The Dram Shop Front St.,783.52,11.98
2022,11,Cider - Bottled,The Dram Shop Central,89.5,10.25
2022,11,Cider - Bottled,The Dram Shop Front St.,167.17,0.83
2022,11,Cider - Draught,The Dram Shop Central,2077.05,42.95
2022,11,Cider - Draught,The Dram Shop Front St.,1752.96,33.54
2022,11,Double K,The Dram Shop Central,372.67,0.0
2022,11,FLIGHT,The Dram Shop Central,298.0,0.0
2022,11,FLIGHT,The Dram Shop Front St.,173.0,1.0
2022,11,Glassware,The Dram Shop Central,211.0,0.0
2022,11,Glassware,The Dram Shop Front St.,95.0,0.0
2022,11,Gluten Free - Bottled,The Dram Shop Central,5.0,0.0
2022,11,Gluten Free - Bottled,The Dram Shop Front St.,27.25,0.75
2022,11,Growlers,The Dram Shop Central,455.0,0.0
2022,11,Growlers,The Dram Shop Front St.,299.0,0.0
2022,11,Hard Seltzer - Bottled,The Dram Shop Central,41.5,0.5
2022,11,Hard Seltzer - Cans,The Dram Shop Front St.,23.7,2.3
2022,11,Hard Seltzer - Draught,The Dram Shop Front St.,534.65,28.35
2022,11,IPA - Bottled,The Dram Shop Central,588.84,17.41
2022,11,IPA - Bottled,The Dram Shop Front St.,383.04,9.46
2022,11,IPA - Draught,The Dram Shop Central,11135.31,248.44
2022,11,IPA - Draught,The Dram Shop Front St.,10413.09,298.66
2022,11,Kombucha,The Dram Shop Central,689.32,24.18
2022,11,Kombucha,The Dram Shop Front St.,724.0,21.5
2022,11,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,375.76,18.24
2022,11,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,265.98,11.52
2022,11,Lagers/Pils/Wheat - Draught,The Dram Shop Central,3837.71,51.54
2022,11,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,3430.91,82.09
2022,11,Misc.,The Dram Shop Central,6.0,0.0
2022,11,NA - Bottles,The Dram Shop Central,78.0,2.0
2022,11,NA - Bottles,The Dram Shop Front St.,168.79,0.21
2022,11,Porters/Stouts - Bottled,The Dram Shop Central,103.1,2.4
2022,11,Porters/Stouts - Bottled,The Dram Shop Front St.,140.75,0.0
2022,11,Porters/Stouts - Draught,The Dram Shop Central,2717.69,82.81
2022,11,Porters/Stouts - Draught,The Dram Shop Front St.,2670.35,105.4
2022,11,Red Wine - Bottled,The Dram Shop Central,1164.98,116.52
2022,11,Red Wine - Bottled,The Dram Shop Front St.,2649.85,246.15
2022,11,Rosé Wine - Bottled,The Dram Shop Front St.,519.35,34.9
2022,11,Seasonal/Event,The Dram Shop Central,561.88,8.62
2022,11,Seasonal/Event,The Dram Shop Front St.,1641.91,73.84
2022,11,Seltzer,The Dram Shop Central,596.77,14.73
2022,11,Skin Contact Wine - Bottled,The Dram Shop Front St.,110.05,6.45
2022,11,Snacks,The Dram Shop Central,441.9,3.6
2022,11,Snacks,The Dram Shop Front St.,283.15,2.85
2022,11,Soda - Draught,The Dram Shop Central,353.83,0.67
2022,11,Soda - Draught,The Dram Shop Front St.,300.99,15.26
2022,11,Softgoods,The Dram Shop Central,58.0,0.0
2022,11,Softgoods,The Dram Shop Front St.,114.0,0.0
2022,11,Sour - Bottled,The Dram Shop Central,75.25,0.0
2022,11,Sour - Bottled,The Dram Shop Front St.,70.57,2.93
2022,11,Sour - Draught,The Dram Shop Central,1216.75,34.5
2022,11,Sour - Draught,The Dram Shop Front St.,1292.93,31.57
2022,11,Sparkling Wine - Bottled,The Dram Shop Central,346.45,30.8
2022,11,Sparkling Wine - Bottled,The Dram Shop Front St.,268.9,34.85
2022,11,White Wine - Bottled,The Dram Shop Central,204.25,0.0
2022,11,White Wine - Bottled,The Dram Shop Front St.,468.84,42.16
2022,11,Wild - Bottled,The Dram Shop Central,21.0,0.0
2022,11,Wild - Bottled,The Dram Shop Front St.,31.25,4.25
2022,11,Wine - Draught,The Dram Shop Central,2762.23,117.77
2022,11,Wine - Draught,The Dram Shop Front St.,2369.16,61.84
2022,11,Wine Packages/Tastings,The Dram Shop Central,232.0,0.0
2022,12,,The Dram Shop Central,5403.87,475.88
2022,12,,The Dram Shop Front St.,2848.86,182.87
2022,12,Ambers/Pales - Bottled,The Dram Shop Central,84.88,1.12
2022,12,Ambers/Pales - Bottled,The Dram Shop Front St.,19.75,5.25
2022,12,Ambers/Pales - Draught,The Dram Shop Central,3460.97,56.03
2022,12,Ambers/Pales - Draught,The Dram Shop Front St.,2533.73,53.77
2022,12,BTG Features!,The Dram Shop Central,1066.45,13.55
2022,12,BTG Features!,The Dram Shop Front St.,2938.98,116.52
