customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
G3SR9XMKZ90DTMBCT85YK2C8M4,2015,12,20.0,0.0,0.0,2
G3SR9XMKZ90DTMBCT85YK2C8M4,2016,1,24.5,0.0,4.0,1
G3SSB32M315ECXASA9VH1S62CM,2019,5,15.5,0.0,0.0,1
G46CWH26S10K0KXFF528HWBYR8,2016,4,31.0,0.0,4.0,2
G4EEBF8AB96DFCAWDDCMD4GA7M,2022,12,40.75,0.0,6.0,2
G5K90F2VZN00AVE7F06QPW10KW,2015,12,18.5,0.0,3.0,1
G611K1ZD8X5YYVJJAVYRYD88KW,2018,4,77.5,5.0,25.0,3
G611K1ZD8X5YYVJJAVYRYD88KW,2018,5,14.0,0.0,3.0,1
G611K1ZD8X5YYVJJAVYRYD88KW,2019,3,12.0,0.0,3.0,1
G611K1ZD8X5YYVJJAVYRYD88KW,2020,7,30.0,0.0,3.0,2
G611K1ZD8X5YYVJJAVYRYD88KW,2020,10,17.75,0.0,5.0,1
G611K1ZD8X5YYVJJAVYRYD88KW,2020,12,12.0,0.0,4.0,1
G6JXT6F1Q970RY546DYAD0V76C,2018,2,16.5,0.0,2.0,1
G76F955BGN7Q8TZP3R5395DXPR,2018,5,17.0,0.0,3.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2015,10,23.0,0.0,5.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2016,5,24.5,0.0,5.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2016,8,11.5,0.0,2.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2017,6,75.5,0.0,15.0,2
G7C3XEA6M56RN02QBB4ET1HZ74,2017,7,38.0,0.0,7.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2017,9,22.5,0.0,0.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2017,12,47.0,0.0,8.5,2
G7C3XEA6M56RN02QBB4ET1HZ74,2018,3,16.0,0.0,3.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2018,4,22.5,0.0,4.0,2
G7C3XEA6M56RN02QBB4ET1HZ74,2018,5,30.0,0.0,2.0,2
G7C3XEA6M56RN02QBB4ET1HZ74,2018,8,20.0,0.0,2.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2018,12,29.0,0.0,5.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2019,9,40.5,0.0,10.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2019,11,15.0,0.0,3.0,1
G7C3XEA6M56RN02QBB4ET1HZ74,2020,2,28.5,0.0,5.0,1
G87YV9T11X59X7R8J5FSYVVPPR,2019,9,22.5,0.0,0.0,1
G87YV9T11X59X7R8J5FSYVVPPR,2020,3,19.0,0.0,4.0,2
G8F0QVYBXH2VRMX2DT3FD50TXG,2017,7,8.5,0.0,1.0,1
G90AB4RA1X5SX4291KC4WS8PEM,2022,1,12.0,0.0,3.0,1
GBBW17089N4ZFDSNNXCVN2B98R,2021,5,6.5,0.0,1.0,1
GC7FAA5SQ17ZPHYDTYHMH933N0,2018,4,11.0,1.5,2.5,1
GCGYBW80Z552DD9G9CG7SF8HAC,2019,11,23.5,0.0,5.0,1
GDNWAZTAA16CVEYCAKJG3ERDHG,2021,12,8.0,0.0,2.5,1
GDNWAZTAA16CVEYCAKJG3ERDHG,2023,2,15.0,0.0,3.0,1
GDNWAZTAA16CVEYCAKJG3ERDHG,2023,5,13.5,0.0,3.0,1
GDNWAZTAA16CVEYCAKJG3ERDHG,2023,10,13.0,0.0,3.0,1
GEAY9Z3MYH73MXGS02N88WGH90,2016,1,16.5,0.0,3.0,1
GED07DBTSN3TRTC3R8FXRXTKXM,2017,8,36.5,7.0,10.0,1
GEE4A1X25N4R11S5XC0M6QGVM8,2021,5,12.0,0.0,0.0,1
GFPYE2MYY17WV6EZW39FQYKQX0,2021,10,14.4,0.0,2.4,1
GFSQE2FXZD224ZK17S0S6X12HC,2015,11,45.0,0.0,5.0,1
GH5AJ1E69H5NZE9B9SZNAM2DZR,2017,10,10.0,0.0,2.0,1
GH5AJ1E69H5NZE9B9SZNAM2DZR,2019,6,13.5,0.0,0.0,1
GH5AJ1E69H5NZE9B9SZNAM2DZR,2021,10,20.5,0.0,4.0,1
GHTBH7MXM54RK7CPTJRFDSZPXR,2022,1,43.0,0.0,5.0,2
GHTBH7MXM54RK7CPTJRFDSZPXR,2023,8,15.0,0.0,2.0,1
GJJZTXM7N53F8GNDBMJPKPJE30,2016,3,14.0,0.0,2.0,1
GJJZTXM7N53F8GNDBMJPKPJE30,2016,5,29.0,0.0,6.0,2
GJJZTXM7N53F8GNDBMJPKPJE30,2016,6,24.0,0.0,4.0,1
GJJZTXM7N53F8GNDBMJPKPJE30,2016,7,21.0,0.0,3.0,1
GJJZTXM7N53F8GNDBMJPKPJE30,2016,8,20.5,0.0,3.0,1
GJJZTXM7N53F8GNDBMJPKPJE30,2017,1,30.0,0.0,5.0,1
GJT8G3XDPX4ADC2HK9WEF36HD4,2021,9,7.5,0.0,2.0,1
GK2KVK6TSD478M2C2KARHX173M,2017,7,12.0,0.0,1.0,1
GK2KVK6TSD478M2C2KARHX173M,2018,7,13.0,0.0,2.0,1
GK2KVK6TSD478M2C2KARHX173M,2019,8,12.0,0.0,2.0,1
GK2KVK6TSD478M2C2KARHX173M,2021,5,16.0,0.0,2.0,1
GK2KVK6TSD478M2C2KARHX173M,2021,7,9.0,0.0,1.0,1
GK4VK0QD4N6BAWST5RTBNJPB2G,2018,8,20.75,0.0,2.0,1
GK4VK0QD4N6BAWST5RTBNJPB2G,2019,12,23.5,1.0,5.0,2
GK4VK0QD4N6BAWST5RTBNJPB2G,2020,2,7.0,4.0,1.0,1
GK4VK0QD4N6BAWST5RTBNJPB2G,2020,3,5.0,1.0,1.0,1
GKCS18Q1XD1T2TMSRDNG72YG5M,2019,7,10.0,0.0,1.0,1
GKKV7HV0ZX48974M6ZW3PG5GR0,2022,7,19.0,0.0,3.0,1
GKQ65K77590B8KVHQBKMA08J24,2016,9,20.5,2.0,3.5,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2016,2,32.0,0.0,5.0,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2016,6,19.0,2.0,5.0,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2016,9,39.0,0.0,10.0,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2016,11,14.25,0.0,4.0,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2017,11,21.0,2.5,10.0,1
GMFK13X1WH3R5B3TMXMCT5RQ38,2022,1,14.0,0.0,4.0,1
GMZJTGMRJD1S8JM9TSK9AB1DXM,2019,5,21.5,0.0,3.0,1
GMZJTGMRJD1S8JM9TSK9AB1DXM,2021,7,31.5,0.0,5.0,2
GN1W5T3FVKWEGD4B5E6PMWT9K8,2023,10,24.0,0.0,4.0,1
GN26MDAS7FCFAE3AHPSJR648Z8,2023,5,28.5,0.0,5.0,1
GN26MDAS7FCFAE3AHPSJR648Z8,2023,6,56.0,0.0,2.5,1
GN26MDAS7FCFAE3AHPSJR648Z8,2023,8,13.0,0.0,0.0,1
GN26MDAS7FCFAE3AHPSJR648Z8,2023,9,69.5,1.0,11.5,2
GN26MDAS7FCFAE3AHPSJR648Z8,2023,10,36.5,0.0,6.0,1
GNDFD4CX0S5GN1Q0NZM75NHW3G,2020,8,49.0,0.0,8.0,1
GNF05FQYRS0XHEJS42YD1NWQ7G,2020,10,6.0,0.0,1.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2016,10,17.0,0.0,3.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2016,11,31.0,0.0,5.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2016,12,24.25,0.0,5.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,1,72.0,0.0,10.0,3
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,2,19.0,0.0,3.5,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,3,41.0,0.0,7.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,5,37.5,0.0,6.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,7,39.5,0.0,7.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,8,15.0,0.0,2.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,9,21.0,0.0,4.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2017,11,25.5,0.0,5.5,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,1,48.5,0.0,8.5,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,3,22.5,0.0,5.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,4,14.5,0.0,2.5,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,7,14.5,0.0,2.5,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,9,26.5,0.0,3.5,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2018,11,12.5,0.0,2.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2019,1,30.0,5.0,6.5,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2019,2,41.0,0.0,6.0,2
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2019,4,15.0,0.0,3.0,1
GPAGZWWMHS4Z4QFH3JW0VEKRMC,2019,6,13.0,0.0,2.5,1
GQEPPEYHEX2CD6FA4AFQED8QDC,2019,8,141.0,0.0,32.0,3
GQGDQXR3SD78H5J1EQ83ET94MC,2023,1,60.0,0.0,11.0,1
GQGDQXR3SD78H5J1EQ83ET94MC,2023,5,5.0,0.0,1.0,1
GQRVCYDY4X2X7CDGKZXR80NMA8,2019,8,17.5,0.0,3.0,1
GQZ1PVQMXD0HZA2J8GGHVE2MZG,2022,5,12.5,0.0,2.0,1
GR0ATDEDHN13AS48GN7AHD15KW,2018,11,27.0,0.0,4.0,1
GSEPAYWMQX3BRJAK0N28KV4GC4,2016,3,8.0,0.0,1.0,1
GSR1B5Y09S5GWK8JY1RE95SFDW,2015,5,11.0,0.0,2.0,1
GSR1B5Y09S5GWK8JY1RE95SFDW,2017,9,15.0,0.0,4.0,1
GSR1B5Y09S5GWK8JY1RE95SFDW,2018,4,23.0,0.0,3.0,1
GSR1B5Y09S5GWK8JY1RE95SFDW,2018,6,8.0,0.0,1.0,1
GT61EM44J51VKCSH9S2K0BRBY4,2022,2,18.0,0.0,5.0,1
GTCYKDPK5S2QASXT6V1RYEVZ7R,2023,8,15.75,0.0,5.0,1
GTDF3MJ4EX7RH4DB6W6BHVFWZ4,2023,5,34.5,0.0,6.0,1
GTDF3MJ4EX7RH4DB6W6BHVFWZ4,2023,9,14.0,0.0,2.0,1
GTERKKZMM91R6JK3EZWPWQB564,2015,7,15.0,0.0,0.0,1
GTTGKM7DQS6HSBK3MEETF894Y0,2022,5,17.0,0.0,2.0,1
GV281WVE29452ZTHSCYFBBKJS4,2019,6,7.5,0.0,2.0,1
GVZCEZZS2D5VFES2YM9QY3XHK8,2015,4,27.0,0.0,3.5,1
GVZCEZZS2D5VFES2YM9QY3XHK8,2018,12,7.0,0.0,2.0,1
GW77FT39DH3VN504AFCV2ZJRHR,2019,11,13.0,0.0,2.0,1
GW77FT39DH3VN504AFCV2ZJRHR,2020,1,7.5,0.0,1.0,1
GW77FT39DH3VN504AFCV2ZJRHR,2020,2,12.0,0.0,2.0,1
GX0ZRHMVC56DCS34ZVR0VTYJA4,2016,5,11.0,0.0,2.0,1
GXA13FFB1949MM8T3AG71A56D8,2015,7,15.0,0.0,2.0,1
GXA13FFB1949MM8T3AG71A56D8,2022,4,15.5,0.0,3.0,1
GYZNXA32QX0CQ7XN1CEH26Y7Y8,2019,8,5.5,0.0,1.0,1
GZ1T1SFB211E5766C0YY49AQSG,2021,12,6.5,0.0,2.0,1
GZ7P2C7RVS1BTY8ZMVZBH2N4F0,2017,12,35.0,0.0,6.0,1
H16YDECF7H5D50S83W1TEVNJCG,2021,7,13.0,0.0,3.0,1
H1H91VC9H12BRM6XMSP7AQ2XDR,2018,7,6.5,0.0,2.0,1
H1H91VC9H12BRM6XMSP7AQ2XDR,2018,8,13.0,0.0,3.0,2
H1R7HC6X992XRPM23TZKYJ80TW,2019,6,20.0,0.0,3.5,1
H273T51GRX790QJ8RDTNYREM5W,2015,10,22.5,0.0,3.0,1
H273T51GRX790QJ8RDTNYREM5W,2017,7,8.0,4.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2017,10,13.0,5.5,4.0,1
H273T51GRX790QJ8RDTNYREM5W,2018,9,13.5,0.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2018,10,12.0,0.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2018,11,11.5,0.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2019,1,14.0,0.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2019,2,11.5,0.0,2.0,1
H273T51GRX790QJ8RDTNYREM5W,2019,3,18.0,0.0,2.0,1
H31MNTW2YX0PGHACMP779RJQHG,2019,4,9.0,0.0,1.0,1
H3DR3ATHZX73WRJ7T9MCW6D2J0,2017,12,14.5,0.0,3.0,1
H3DR3ATHZX73WRJ7T9MCW6D2J0,2018,2,77.0,8.0,5.0,1
H3WATFMXT93N6M4M4Y71NSYNS0,2016,10,5.0,0.0,1.0,1
H439VKYWF55ARTYCTAX7CZ1D6G,2019,4,13.0,0.0,3.0,1
H457DDY5R576JSVDMV6J3VNMHW,2016,11,21.5,0.0,3.0,1
H457DDY5R576JSVDMV6J3VNMHW,2017,1,8.0,0.0,1.0,1
H457DDY5R576JSVDMV6J3VNMHW,2017,2,38.5,0.0,0.0,1
H457DDY5R576JSVDMV6J3VNMHW,2017,3,8.0,0.0,1.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2019,4,8.0,0.0,2.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2019,6,13.0,0.0,2.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2019,8,8.0,4.0,2.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2019,12,31.0,0.0,3.5,2
H4V1MWYCYN29CW9CMMABT11MZG,2020,1,12.0,0.0,2.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2020,5,15.5,0.0,3.0,1
H4V1MWYCYN29CW9CMMABT11MZG,2021,4,24.0,0.0,4.0,1
H4VT1JBNSN6MAQYY4MX5P09TJM,2018,8,24.5,0.0,2.0,1
H547JVCKA57Q6Y0MQK2Z765EXR,2018,7,20.0,0.0,4.5,1
H5SPGBGBBD2F8MH67S2A8QEVJ4,2017,5,10.0,0.0,1.0,2
H60D88NB3H6T8TGSDMAQHKCJJ4,2019,6,6.5,0.0,1.5,1
H7GZB3KRJ97RS11NRE3M4K5TAC,2021,8,18.0,0.0,3.0,1
H8053ZEWY9401FYTM11J0B5WQC,2021,4,26.0,0.0,5.0,1
H8053ZEWY9401FYTM11J0B5WQC,2021,7,30.5,0.0,5.0,1
H8053ZEWY9401FYTM11J0B5WQC,2022,6,9.0,0.0,3.0,1
H87KKP6MTD40K74P5002VHKZ3W,2020,1,36.5,0.0,6.0,1
H926G9FCG91PFF5E7R0G0P5HF4,2020,3,16.0,0.0,2.0,1
H9F73JPPTNF1QKN7CMC4SJJY7C,2023,10,37.5,0.0,5.0,1
H9KF812Y9X6E1DH02VM7PPNJ3R,2020,2,18.0,0.0,3.0,1
H9RE40HC9132TTXR5SCKMGS0E4,2018,2,12.0,0.0,2.0,1
HAXCYKJZTD198Q7YRZN6AYX2G0,2016,8,17.0,0.0,3.5,1
HBF7ENHTDX45Q9PQ5J1F3J7B6C,2020,2,5.5,0.0,1.0,1
HC6MPS07RZ52NGM5AX8F724EN4,2023,7,35.0,0.0,6.0,1
HCEY8GBQKS41H2AVAH45ATD4T4,2020,6,26.5,0.0,5.0,1
HDAHRQAEE27ZFSJNMEF74EXBB4,2023,8,23.0,0.0,5.0,1
HDAHRQAEE27ZFSJNMEF74EXBB4,2023,10,59.5,0.0,1.5,1
HDG6XS43FD1B4K57TYFBWRRA3M,2018,7,11.0,0.0,2.0,1
HDG6XS43FD1B4K57TYFBWRRA3M,2020,9,12.0,0.0,2.0,1
HEKYG5MG7N3HPTCGQATHWJG28W,2018,4,16.0,0.0,2.0,1
HF7DCR6QEX3H0NA8WTCVSAWPRW,2015,10,14.0,0.0,2.0,1
HF7DCR6QEX3H0NA8WTCVSAWPRW,2016,1,11.5,0.0,2.0,1
HF7DCR6QEX3H0NA8WTCVSAWPRW,2019,8,11.0,0.0,2.0,1
HF7DCR6QEX3H0NA8WTCVSAWPRW,2020,6,26.0,0.0,2.0,1
HF7DCR6QEX3H0NA8WTCVSAWPRW,2021,12,13.0,0.0,3.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2022,4,17.0,0.0,3.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2022,7,48.0,0.0,10.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2022,8,10.0,0.0,2.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2022,10,10.5,0.0,1.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2023,2,26.0,0.0,5.0,1
HFFN609D5H7RDBC5RDG6BCE0J0,2023,6,56.5,0.0,9.0,2
HFPP5SEVR907KA4GJMW2E9BWJ4,2021,5,29.5,0.0,2.5,2
HFPP5SEVR907KA4GJMW2E9BWJ4,2021,10,25.0,6.0,4.0,4
HFPP5SEVR907KA4GJMW2E9BWJ4,2021,12,5.5,0.0,1.0,1
HG88ABYVEB8SAXKDA8WXZ27DMM,2023,7,10.0,0.0,3.0,1
HGKVFPG2PN058PQF3VXFX3ZZP4,2016,8,15.0,0.0,1.0,2
HGKVFPG2PN058PQF3VXFX3ZZP4,2022,1,9.0,5.0,2.0,1
HGKVFPG2PN058PQF3VXFX3ZZP4,2022,5,2.0,0.0,0.5,1
HGKVFPG2PN058PQF3VXFX3ZZP4,2023,3,21.0,0.0,3.0,1
HGMCK4E5213171JXRN4SBDTHGG,2021,11,11.0,0.0,2.0,1
HGMCK4E5213171JXRN4SBDTHGG,2022,1,19.0,0.0,4.0,1
HGMCK4E5213171JXRN4SBDTHGG,2022,3,12.0,0.0,2.0,1
HGMCK4E5213171JXRN4SBDTHGG,2022,4,7.5,0.0,2.0,1
HGMCK4E5213171JXRN4SBDTHGG,2022,12,33.0,0.0,6.0,1
HGNJFQTFFX7FQDCFB53FP5APJM,2020,9,15.0,0.0,0.0,1
HH6HRWB739379FV98Z9JVRC32G,2016,4,12.0,0.0,2.0,1
HH6HRWB739379FV98Z9JVRC32G,2016,12,4.0,1.5,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2017,1,11.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2017,5,11.0,0.0,2.0,1
HH6HRWB739379FV98Z9JVRC32G,2017,12,6.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2018,2,6.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2018,3,20.0,4.0,4.0,3
HH6HRWB739379FV98Z9JVRC32G,2018,9,20.0,0.0,3.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,1,33.0,6.0,5.0,2
HH6HRWB739379FV98Z9JVRC32G,2019,2,6.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,3,11.5,0.0,2.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,4,5.5,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,6,9.5,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,7,14.0,0.0,2.0,2
HH6HRWB739379FV98Z9JVRC32G,2019,8,40.5,0.0,6.0,3
HH6HRWB739379FV98Z9JVRC32G,2019,9,18.5,0.0,3.0,2
HH6HRWB739379FV98Z9JVRC32G,2019,10,7.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2019,11,19.5,0.0,3.0,2
HH6HRWB739379FV98Z9JVRC32G,2019,12,12.5,0.0,2.0,1
HH6HRWB739379FV98Z9JVRC32G,2020,1,42.0,0.0,7.0,2
HH6HRWB739379FV98Z9JVRC32G,2020,2,22.5,0.0,3.0,2
HH6HRWB739379FV98Z9JVRC32G,2020,3,29.0,0.0,5.0,2
HH6HRWB739379FV98Z9JVRC32G,2020,4,52.25,0.0,4.0,2
HH6HRWB739379FV98Z9JVRC32G,2020,5,6.0,0.0,1.0,1
HH6HRWB739379FV98Z9JVRC32G,2020,6,16.5,0.0,5.0,1
HH6HRWB739379FV98Z9JVRC32G,2020,7,75.0,0.0,13.0,3
HH6HRWB739379FV98Z9JVRC32G,2020,8,44.0,7.0,8.0,2
HH6HRWB739379FV98Z9JVRC32G,2020,9,16.5,0.0,5.0,1
HH6HRWB739379FV98Z9JVRC32G,2020,10,41.0,1.5,7.0,1
HH6HRWB739379FV98Z9JVRC32G,2020,11,59.0,0.0,8.0,3
HH6HRWB739379FV98Z9JVRC32G,2021,2,28.8,0.0,5.3,2
HH6HRWB739379FV98Z9JVRC32G,2021,3,14.38,0.0,2.88,1
HH6HRWB739379FV98Z9JVRC32G,2021,4,67.0,0.0,11.0,2
HH6HRWB739379FV98Z9JVRC32G,2021,12,39.5,0.0,6.0,1
HHYBWEHVKD2237QX6902BGHQQM,2019,8,55.0,0.0,8.5,1
HJM28V8FN56HHF5MNS2NEKFS14,2016,12,80.0,0.0,0.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2018,1,40.0,0.0,6.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2018,3,25.0,0.0,3.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2018,10,36.5,0.0,7.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2020,1,93.0,0.0,30.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2021,1,18.0,8.0,6.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2021,3,53.0,3.5,10.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2022,7,11.5,0.0,2.0,1
HJM28V8FN56HHF5MNS2NEKFS14,2023,6,39.5,0.0,8.0,1
HM3SCENCWD556KP9369D4JBVV4,2015,8,8.0,0.0,1.0,1
HM3SCENCWD556KP9369D4JBVV4,2016,4,13.0,0.0,1.5,1
HMJ5TQWQJ55K58V1PY483H8VYM,2020,6,53.5,0.0,0.0,1
HNFA3HAKC906RG9Z44P802VWPC,2018,9,65.0,0.0,0.0,1
HNFA3HAKC906RG9Z44P802VWPC,2018,10,60.5,0.0,14.0,2
HNFA3HAKC906RG9Z44P802VWPC,2018,11,18.0,0.0,4.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,1,133.25,0.0,25.0,2
HNFA3HAKC906RG9Z44P802VWPC,2019,2,57.75,0.0,10.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,4,32.25,0.0,6.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,5,25.25,0.0,4.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,7,27.75,0.0,5.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,9,133.0,0.0,22.0,2
HNFA3HAKC906RG9Z44P802VWPC,2019,10,47.25,0.0,8.0,1
HNFA3HAKC906RG9Z44P802VWPC,2019,11,51.25,0.0,7.25,2
HPWFY9B6P17PH82CM9RMHD43PM,2021,8,34.0,0.0,7.0,2
HQDQ5K5W6S39BFGYX524RX5KAM,2021,8,20.5,0.0,4.0,1
HQWHBZX8RN2GRQYH9YWEE1DG64,2016,9,12.0,0.0,3.0,2
HQWHBZX8RN2GRQYH9YWEE1DG64,2017,1,11.0,0.0,2.0,1
HQXVW9J3813YER95KXK1E1KDWM,2017,7,43.5,0.0,10.0,1
HQYKQXCC851C3CMFWWC8FB3H40,2016,9,9.0,0.0,1.0,1
HQYKQXCC851C3CMFWWC8FB3H40,2017,11,18.0,0.0,3.0,1
HSFF0C1E9D7MQ11VREDDXA1GSG,2022,1,16.0,0.0,3.0,1
HSQ5NAMDEN3C9407DJTWBX4FEC,2017,1,35.5,0.0,6.0,1
HSQ5NAMDEN3C9407DJTWBX4FEC,2017,10,11.5,0.0,2.0,1
HSQ5NAMDEN3C9407DJTWBX4FEC,2020,1,18.5,0.0,3.0,1
HTVEBKYSZS51AQWFSZX6T03NDM,2015,7,14.5,0.0,2.0,1
HTVEBKYSZS51AQWFSZX6T03NDM,2015,8,11.5,0.0,1.5,1
HVA173MC0X1S8PT5GNC7VPZ7HR,2015,12,7.75,0.0,1.0,2
HVA173MC0X1S8PT5GNC7VPZ7HR,2019,9,6.25,0.0,2.0,1
HVJ85J971S6SQC6DV3FFY4A0PG,2022,1,6.5,0.0,1.0,1
HVJ85J971S6SQC6DV3FFY4A0PG,2022,3,6.0,0.0,1.0,1
HVRCYFTAM50WCKKDJ4HT7A2S54,2018,4,13.0,0.0,3.0,1
HVT67GG0VH3691NSY68PW6SY54,2020,1,13.0,0.0,2.0,1
HVZDTG3MZX3Q2Q3DFG6Y303RBG,2019,5,16.75,0.0,1.0,1
HW73RJVVVN393CMFY3VN96J4D0,2022,3,59.5,0.0,12.5,3
HW73RJVVVN393CMFY3VN96J4D0,2022,4,65.75,2.0,14.0,5
HW73RJVVVN393CMFY3VN96J4D0,2022,5,28.0,0.0,5.0,2
HW73RJVVVN393CMFY3VN96J4D0,2022,6,18.5,0.0,5.5,2
HW73RJVVVN393CMFY3VN96J4D0,2022,7,15.0,0.0,3.0,1
HWW1X4AP0X1CCV2TN9DX9QG4Y4,2018,9,11.0,0.0,2.0,1
HWYBM3A6KS7QTSFPC9C7HJ7DE4,2016,6,17.5,2.0,3.0,2
HX0PJSJJBH6431NPXMHAKQ1E6W,2021,5,6.0,0.0,2.0,1
HXM9A31APX23CXSQ88V44WYTTM,2019,7,13.5,0.0,2.0,1
HY8VP04SPD00AVWKSDZJQJC6NR,2017,2,28.0,0.0,5.5,1
HYSJQ1TFQD755A2T1SCEA2RYM0,2020,9,12.0,0.0,2.0,1
HYXG0DEN9X0CNEREEVT7AP62PM,2022,4,44.5,0.0,6.0,2
HZDD5PZBR95AX13T4BDQESZVXG,2015,5,10.5,0.0,2.0,1
HZDD5PZBR95AX13T4BDQESZVXG,2016,1,15.52,0.0,2.02,1
HZDD5PZBR95AX13T4BDQESZVXG,2017,11,22.0,0.0,3.0,1
HZDD5PZBR95AX13T4BDQESZVXG,2018,4,18.0,0.0,3.0,1
HZDD5PZBR95AX13T4BDQESZVXG,2020,1,18.0,0.0,3.0,1
HZDD5PZBR95AX13T4BDQESZVXG,2021,7,10.0,0.0,2.0,1
IoVGszg-vxvpkohp,2015,5,27.0,0.0,5.0,1
Iu31_bx2s_fAOVZO,2015,5,10.0,0.0,2.0,1
J04E6889AS0VB2CEPJ8CTD15YW,2019,10,22.5,0.0,2.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2016,5,6.5,0.0,1.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2016,7,15.0,0.0,2.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2016,8,10.0,0.0,1.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2018,12,14.5,0.0,2.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2019,1,5.5,0.0,1.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2019,2,12.0,0.0,1.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2019,5,10.0,0.0,1.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2019,6,18.0,0.0,2.0,1
J07PJMQHSH4QVDRARMZ9BDSHFC,2020,8,50.0,0.0,0.0,1
